Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0031960,response to corticosteroid,19_GO:0050896 response to stimulus,-3.8,3.9,4.9,30211,157,549,11,2,0.6,306|445|1906|2660|2852|4129|6382|8837|9076|54206|133522,ANXA3|ASS1|EDN1|MSTN|GPER1|MAOB|SDC1|CFLAR|CLDN1|ERRFI1|PPARGC1B,-2.1
MyList,GO Biological Processes,19,GO:2001233,regulation of apoptotic signaling pathway,19_GO:0023052 signaling,-3.8,2.7,4.5,30211,367,549,18,3.3,0.76,467|598|972|1491|2070|2852|3625|4824|5291|6423|6647|7057|8837|8915|10105|10625|26471|81618,ATF3|BCL2L1|CD74|CTH|EYA4|GPER1|INHBB|NKX3-1|PIK3CB|SFRP2|SOD1|THBS1|CFLAR|BCL10|PPIF|IVNS1ABP|NUPR1|ITM2C,-2.1
MyList,GO Biological Processes,19,GO:0009410,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-3.8,2.6,4.4,30211,401,549,19,3.5,0.78,18|445|476|1592|1813|1906|4129|4824|4860|5154|6423|6647|6833|7039|7057|10451|22941|340485|375611,ABAT|ASS1|ATP1A1|CYP26A1|DRD2|EDN1|MAOB|NKX3-1|PNP|PDGFA|SFRP2|SOD1|ABCC8|TGFA|THBS1|VAV3|SHANK2|ACER2|SLC26A5,-2.1
MyList,Reactome Gene Sets,6,R-HSA-425366,"Transport of bile salts and organic acids, metal ions and amine compounds",,-3.8,5.2,5.2,30211,85,549,8,1.5,0.51,6533|6536|6571|6584|51458|55630|57181|284111,SLC6A6|SLC6A9|SLC18A2|SLC22A5|RHCG|SLC39A4|SLC39A10|SLC13A5,-2.1
MyList,GO Biological Processes,19,GO:0030888,regulation of B cell proliferation,19_GO:0002376 immune system process,-3.8,6,5.5,30211,64,549,7,1.3,0.48,972|1880|7099|10451|10673|51293|57181,CD74|GPR183|TLR4|VAV3|TNFSF13B|CD320|SLC39A10,-2.1
MyList,Reactome Gene Sets,6,R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,,-3.8,4.6,5.1,30211,108,549,9,1.6,0.54,6509|6520|6533|6565|8671|11136|54407|84679|115111,SLC1A4|SLC3A2|SLC6A6|SLC15A2|SLC4A4|SLC7A9|SLC38A2|SLC9A7|SLC26A7,-2.1
MyList,GO Biological Processes,19,GO:0070633,transepithelial transport,19_GO:0051179 localization,-3.8,9.5,6.2,30211,29,549,5,0.91,0.41,1080|1906|1910|10768|51458,CFTR|EDN1|EDNRB|AHCYL1|RHCG,-2.1
MyList,GO Biological Processes,19,GO:0030111,regulation of Wnt signaling pathway,19_GO:0023052 signaling,-3.8,2.8,4.5,30211,336,549,17,3.1,0.74,267|3484|4188|5218|5800|6299|6423|8549|22881|22943|55366|55612|55681|65125|65268|81029|252839,AMFR|IGFBP1|MDFI|CDK14|PTPRO|SALL1|SFRP2|LGR5|ANKRD6|DKK1|LGR4|FERMT1|SCYL2|WNK1|WNK2|WNT5B|TMEM9,-2.1
MyList,GO Biological Processes,19,GO:0006954,inflammatory response,19_GO:0050896 response to stimulus,-3.8,2.4,4.3,30211,504,549,22,4,0.84,134|445|929|1435|1999|2149|2150|2852|3694|3827|3929|4814|5265|5732|6335|6382|7057|7099|7100|23643|26471|60675,ADORA1|ASS1|CD14|CSF1|ELF3|F2R|F2RL1|GPER1|ITGB6|KNG1|LBP|NINJ1|SERPINA1|PTGER2|SCN9A|SDC1|THBS1|TLR4|TLR5|LY96|NUPR1|PROK2,-2.1
MyList,GO Biological Processes,19,GO:0046661,male sex differentiation,19_GO:0022414 reproductive process,-3.8,3.8,4.8,30211,159,549,11,2,0.6,598|3625|4036|4824|5154|6382|6423|10549|26471|51804|55366,BCL2L1|INHBB|LRP2|NKX3-1|PDGFA|SDC1|SFRP2|PRDX4|NUPR1|SIX4|LGR4,-2.1
MyList,GO Biological Processes,19,GO:0042552,myelination,19_GO:0032502 developmental process,-3.8,4.5,5,30211,109,549,9,1.6,0.54,928|1272|2581|3691|6647|7368|7504|9514|114569,CD9|CNTN1|GALC|ITGB4|SOD1|UGT8|XK|GAL3ST1|MAL2,-2
MyList,GO Biological Processes,19,GO:0051896,regulation of protein kinase B signaling,19_GO:0023052 signaling,-3.8,3.5,4.7,30211,187,549,12,2.2,0.62,1813|1839|2651|2660|2852|4036|5154|5291|5314|7057|9863|23612,DRD2|HBEGF|GCNT2|MSTN|GPER1|LRP2|PDGFA|PIK3CB|PKHD1|THBS1|MAGI2|PHLDA3,-2
MyList,GO Biological Processes,19,GO:0045682,regulation of epidermis development,19_GO:0032502 developmental process,-3.8,5.9,5.4,30211,65,549,7,1.3,0.48,2118|5467|9573|23493|29841|54206|81537,ETV4|PPARD|GDF3|HEY2|GRHL1|ERRFI1|SGPP1,-2
MyList,GO Biological Processes,19,GO:0010665,regulation of cardiac muscle cell apoptotic process,19_GO:0050789 regulation of biological process,-3.8,7.2,5.7,30211,46,549,6,1.1,0.44,664|4217|6423|8837|23493|26471,BNIP3|MAP3K5|SFRP2|CFLAR|HEY2|NUPR1,-2
MyList,GO Biological Processes,19,GO:0009617,response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.7,2.1,4.2,30211,726,549,28,5.1,0.94,306|445|664|929|1906|1910|1948|2149|2289|2823|3929|4129|5467|5732|6584|6833|7099|7100|7348|7429|8915|9076|10406|23643|25819|55603|57379|57402,ANXA3|ASS1|BNIP3|CD14|EDN1|EDNRB|EFNB2|F2R|FKBP5|GPM6A|LBP|MAOB|PPARD|PTGER2|SLC22A5|ABCC8|TLR4|TLR5|UPK1B|VIL1|BCL10|CLDN1|WFDC2|LY96|NOCT|TENT5A|AICDA|S100A14,-2
MyList,GO Biological Processes,19,GO:0008406,gonad development,19_GO:0022414 reproductive process,-3.7,3.3,4.6,30211,217,549,13,2.4,0.65,598|3625|4036|4824|5154|6299|6382|6423|6647|10549|26471|51804|157506,BCL2L1|INHBB|LRP2|NKX3-1|PDGFA|SALL1|SDC1|SFRP2|SOD1|PRDX4|NUPR1|SIX4|RDH10,-2
MyList,GO Biological Processes,19,GO:0008584,male gonad development,19_GO:0022414 reproductive process,-3.7,4.1,4.9,30211,135,549,10,1.8,0.57,598|3625|4036|4824|5154|6382|6423|10549|26471|51804,BCL2L1|INHBB|LRP2|NKX3-1|PDGFA|SDC1|SFRP2|PRDX4|NUPR1|SIX4,-2
MyList,WikiPathways,27,WP4018,Clear cell renal cell carcinoma pathways,,-3.7,5.1,5.2,30211,87,549,8,1.5,0.51,1012|2321|3099|5214|6009|6513|9771|197257,CDH13|FLT1|HK2|PFKP|RHEB|SLC2A1|RAPGEF5|LDHD,-2
MyList,GO Biological Processes,19,GO:1901216,positive regulation of neuron death,19_GO:0048518 positive regulation of biological process,-3.7,5.1,5.2,30211,87,549,8,1.5,0.51,134|1948|2896|4217|5063|7099|22943|26471,ADORA1|EFNB2|GRN|MAP3K5|PAK3|TLR4|DKK1|NUPR1,-2
MyList,GO Biological Processes,19,GO:0007176,regulation of epidermal growth factor-activated receptor activity,19_GO:0023052 signaling,-3.7,9.2,6.1,30211,30,549,5,0.91,0.41,134|1839|7039|9052|54206,ADORA1|HBEGF|TGFA|GPRC5A|ERRFI1,-2
MyList,Canonical Pathways,11,M83,PID CDC42 REG PATHWAY,,-3.7,9.2,6.1,30211,30,549,5,0.91,0.41,392|10451|23229|23348|139818,ARHGAP1|VAV3|ARHGEF9|DOCK9|DOCK11,-2
MyList,GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-3.7,2.4,4.3,30211,475,549,21,3.8,0.82,929|972|1813|2149|2150|3929|4321|4860|5144|6647|6833|7057|7099|7100|7294|8915|23236|23643|23705|55612|79679,CD14|CD74|DRD2|F2R|F2RL1|LBP|MMP12|PNP|PDE4D|SOD1|ABCC8|THBS1|TLR4|TLR5|TXK|BCL10|PLCB1|LY96|CADM1|FERMT1|VTCN1,-2
MyList,GO Biological Processes,19,GO:0061156,pulmonary artery morphogenesis,19_GO:0032502 developmental process,-3.7,24,8.1,30211,7,549,3,0.55,0.31,182|4036|23493,JAG1|LRP2|HEY2,-2
MyList,GO Biological Processes,19,GO:0015838,amino-acid betaine transport,19_GO:0051179 localization,-3.7,24,8.1,30211,7,549,3,0.55,0.31,5174|6584|54407,PDZK1|SLC22A5|SLC38A2,-2
MyList,GO Biological Processes,19,GO:0046546,development of primary male sexual characteristics,19_GO:0022414 reproductive process,-3.7,4,4.8,30211,136,549,10,1.8,0.57,598|3625|4036|4824|5154|6382|6423|10549|26471|51804,BCL2L1|INHBB|LRP2|NKX3-1|PDGFA|SDC1|SFRP2|PRDX4|NUPR1|SIX4,-2
MyList,GO Biological Processes,19,GO:1905039,carboxylic acid transmembrane transport,19_GO:0051179 localization,-3.7,4,4.8,30211,136,549,10,1.8,0.57,4036|6509|6513|6520|6533|6536|8884|11136|54407|284111,LRP2|SLC1A4|SLC2A1|SLC3A2|SLC6A6|SLC6A9|SLC5A6|SLC7A9|SLC38A2|SLC13A5,-2
MyList,GO Biological Processes,19,GO:2000378,negative regulation of reactive oxygen species metabolic process,19_GO:0048519 negative regulation of biological process,-3.7,7,5.6,30211,47,549,6,1.1,0.44,664|2539|3099|5076|6571|8837,BNIP3|G6PD|HK2|PAX2|SLC18A2|CFLAR,-2
MyList,WikiPathways,27,WP4754,IL-18 signaling pathway,,-3.7,3,4.5,30211,279,549,15,2.7,0.7,321|467|598|2896|3925|4688|5578|6385|8837|9021|9076|9133|51604|81618|83752,APBA2|ATF3|BCL2L1|GRN|STMN1|NCF2|PRKCA|SDC4|CFLAR|SOCS3|CLDN1|CCNB2|PIGT|ITM2C|LONP2,-2
MyList,Reactome Gene Sets,6,R-HSA-112316,Neuronal System,,-3.7,2.6,4.3,30211,410,549,19,3.5,0.78,18|321|1136|2744|2890|3736|5575|5578|6571|6833|9456|22941|22999|23229|23236|26037|27330|54407|57622,ABAT|APBA2|CHRNA3|GLS|GRIA1|KCNA1|PRKAR1B|PRKCA|SLC18A2|ABCC8|HOMER1|SHANK2|RIMS1|ARHGEF9|PLCB1|SIPA1L1|RPS6KA6|SLC38A2|LRFN1,-2
MyList,GO Biological Processes,19,GO:1903825,organic acid transmembrane transport,19_GO:0051179 localization,-3.7,4,4.8,30211,137,549,10,1.8,0.57,4036|6509|6513|6520|6533|6536|8884|11136|54407|284111,LRP2|SLC1A4|SLC2A1|SLC3A2|SLC6A6|SLC6A9|SLC5A6|SLC7A9|SLC38A2|SLC13A5,-2
MyList,Reactome Gene Sets,6,R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand,,-3.7,13,6.7,30211,17,549,4,0.73,0.36,929|7099|8837|23643,CD14|TLR4|CFLAR|LY96,-2
MyList,GO Biological Processes,19,GO:0070374,positive regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-3.7,3.3,4.6,30211,220,549,13,2.4,0.65,972|1813|1880|2149|2150|2651|2852|5154|5578|7099|8837|9693|80310,CD74|DRD2|GPR183|F2R|F2RL1|GCNT2|GPER1|PDGFA|PRKCA|TLR4|CFLAR|RAPGEF2|PDGFD,-2
MyList,GO Biological Processes,19,GO:0014902,myotube differentiation,19_GO:0032502 developmental process,-3.7,5.7,5.3,30211,67,549,7,1.3,0.48,928|6272|7504|9456|9750|51804|85461,CD9|SORT1|XK|HOMER1|RIPOR2|SIX4|TANC1,-2
MyList,GO Biological Processes,19,GO:0007204,positive regulation of cytosolic calcium ion concentration,19_GO:0065007 biological regulation,-3.7,2.9,4.4,30211,281,549,15,2.7,0.7,1813|1906|1910|2149|2150|2151|2852|3827|4828|5732|9170|53373|55283|55503|60675,DRD2|EDN1|EDNRB|F2R|F2RL1|F2RL2|GPER1|KNG1|NMB|PTGER2|LPAR2|TPCN1|MCOLN3|TRPV6|PROK2,-2
MyList,GO Biological Processes,19,GO:0044070,regulation of anion transport,19_GO:0051179 localization,-3.7,4.9,5.1,30211,89,549,8,1.5,0.51,18|134|1080|1906|5174|5321|5593|10768,ABAT|ADORA1|CFTR|EDN1|PDZK1|PLA2G4A|PRKG2|AHCYL1,-2
MyList,GO Biological Processes,19,GO:1901214,regulation of neuron death,19_GO:0050789 regulation of biological process,-3.7,2.8,4.4,30211,313,549,16,2.9,0.72,134|598|1435|1948|2149|2539|2896|4217|5063|6647|7099|22943|26471|51804|79625|112399,ADORA1|BCL2L1|CSF1|EFNB2|F2R|G6PD|GRN|MAP3K5|PAK3|SOD1|TLR4|DKK1|NUPR1|SIX4|NDNF|EGLN3,-2
MyList,GO Biological Processes,19,GO:0048568,embryonic organ development,19_GO:0032502 developmental process,-3.7,2.5,4.2,30211,446,549,20,3.6,0.8,1906|1942|3880|4188|5076|5154|5357|6299|6647|7005|9021|9573|23493|28982|51684|51804|80714|140469|157506|259236,EDN1|EFNA1|KRT19|MDFI|PAX2|PDGFA|PLS1|SALL1|SOD1|TEAD3|SOCS3|GDF3|HEY2|FLVCR1|SUFU|SIX4|PBX4|MYO3B|RDH10|TMIE,-2
MyList,GO Biological Processes,19,GO:0031644,regulation of nervous system process,19_GO:0032501 multicellular organismal process,-3.6,4,4.8,30211,138,549,10,1.8,0.57,18|55|134|1906|1910|2149|7476|9456|9699|22999,ABAT|ACP3|ADORA1|EDN1|EDNRB|F2R|WNT7A|HOMER1|RIMS2|RIMS1,-2
MyList,GO Biological Processes,19,GO:0010662,regulation of striated muscle cell apoptotic process,19_GO:0050789 regulation of biological process,-3.6,6.9,5.5,30211,48,549,6,1.1,0.44,664|4217|6423|8837|23493|26471,BNIP3|MAP3K5|SFRP2|CFLAR|HEY2|NUPR1,-2
MyList,GO Biological Processes,19,GO:1901136,carbohydrate derivative catabolic process,19_GO:0008152 metabolic process,-3.6,3.7,4.7,30211,165,549,11,2,0.6,216|978|1514|2581|4321|4860|5144|23171|51071|57379|390916,ALDH1A1|CDA|CTSL|GALC|MMP12|PNP|PDE4D|GPD1L|DERA|AICDA|NUDT19,-2
MyList,GO Biological Processes,19,GO:0050708,regulation of protein secretion,19_GO:0051179 localization,-3.6,3.1,4.5,30211,252,549,14,2.6,0.67,18|1080|1813|2149|2150|2852|3625|3993|5467|6833|7099|23086|55691|130399,ABAT|CFTR|DRD2|F2R|F2RL1|GPER1|INHBB|LLGL2|PPARD|ABCC8|TLR4|EXPH5|FRMD4A|ACVR1C,-1.9
MyList,GO Biological Processes,19,GO:0051384,response to glucocorticoid,19_GO:0050896 response to stimulus,-3.6,4,4.8,30211,139,549,10,1.8,0.57,306|445|1906|2660|4129|6382|8837|9076|54206|133522,ANXA3|ASS1|EDN1|MSTN|MAOB|SDC1|CFLAR|CLDN1|ERRFI1|PPARGC1B,-1.9
MyList,GO Biological Processes,19,GO:0046328,regulation of JNK cascade,19_GO:0023052 signaling,-3.6,3.9,4.7,30211,140,549,10,1.8,0.57,2122|2150|4217|5187|6423|7099|7476|22881|23236|84766,MECOM|F2RL1|MAP3K5|PER1|SFRP2|TLR4|WNT7A|ANKRD6|PLCB1|CRACR2A,-1.9
MyList,GO Biological Processes,19,GO:0043009,chordate embryonic development,19_GO:0032502 developmental process,-3.6,2.2,4.1,30211,629,549,25,4.6,0.89,598|1825|1906|1999|3880|4036|4188|4824|5076|6385|6423|8915|9021|9133|9573|22943|23493|28982|51684|51804|57167|57662|57718|130399|157506,BCL2L1|DSC3|EDN1|ELF3|KRT19|LRP2|MDFI|NKX3-1|PAX2|SDC4|SFRP2|BCL10|SOCS3|CCNB2|GDF3|DKK1|HEY2|FLVCR1|SUFU|SIX4|SALL4|CAMSAP3|PPP4R4|ACVR1C|RDH10,-1.9
MyList,KEGG Pathway,24,hsa00600,Sphingolipid metabolism,,-3.6,6.7,5.5,30211,49,549,6,1.1,0.44,2581|7368|9514|81537|166929|340485,GALC|UGT8|GAL3ST1|SGPP1|SGMS2|ACER2,-1.9
MyList,GO Biological Processes,19,GO:0007517,muscle organ development,19_GO:0032502 developmental process,-3.6,2.9,4.4,30211,285,549,15,2.7,0.7,445|467|1839|2317|2660|4036|4703|7504|8837|9456|9750|23493|26471|51804|54567,ASS1|ATF3|HBEGF|FLNB|MSTN|LRP2|NEB|XK|CFLAR|HOMER1|RIPOR2|HEY2|NUPR1|SIX4|DLL4,-1.9
MyList,GO Biological Processes,19,GO:1901605,alpha-amino acid metabolic process,19_GO:0008152 metabolic process,-3.6,3.4,4.5,30211,195,549,12,2.2,0.62,445|790|1491|1610|2639|2744|7263|8659|56922|57494|64087|169355,ASS1|CAD|CTH|DAO|GCDH|GLS|TST|ALDH4A1|MCCC1|RIMKLB|MCCC2|IDO2,-1.9
MyList,GO Biological Processes,19,GO:0051146,striated muscle cell differentiation,19_GO:0032502 developmental process,-3.6,3.4,4.5,30211,195,549,12,2.2,0.62,928|3880|4703|6272|6382|7504|8837|9456|9750|23493|51804|85461,CD9|KRT19|NEB|SORT1|SDC1|XK|CFLAR|HOMER1|RIPOR2|HEY2|SIX4|TANC1,-1.9
MyList,WikiPathways,27,WP3925,Amino acid metabolism,,-3.6,4.8,5,30211,91,549,8,1.5,0.51,216|445|790|1491|2744|7453|56922|84532,ALDH1A1|ASS1|CAD|CTH|GLS|WARS1|MCCC1|ACSS1,-1.9
MyList,GO Biological Processes,19,GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,19_GO:0023052 signaling,-3.6,8.6,5.9,30211,32,549,5,0.91,0.41,1813|1906|2149|2150|2151,DRD2|EDN1|F2R|F2RL1|F2RL2,-1.9
MyList,Canonical Pathways,11,M165,PID SYNDECAN 4 PATHWAY,,-3.6,8.6,5.9,30211,32,549,5,0.91,0.41,5578|6385|7035|7057|284217,PRKCA|SDC4|TFPI|THBS1|LAMA1,-1.9
MyList,GO Biological Processes,19,GO:0071470,cellular response to osmotic stress,19_GO:0050896 response to stimulus,-3.6,8.6,5.9,30211,32,549,5,0.91,0.41,231|5269|6513|27347|54206,AKR1B1|SERPINB6|SLC2A1|STK39|ERRFI1,-1.9
MyList,GO Biological Processes,19,GO:0045927,positive regulation of growth,19_GO:0040007 growth,-3.6,3,4.4,30211,256,549,14,2.6,0.67,1435|1813|1839|1906|3484|5357|5467|6423|7429|9699|22999|23191|23236|23493,CSF1|DRD2|HBEGF|EDN1|IGFBP1|PLS1|PPARD|SFRP2|VIL1|RIMS2|RIMS1|CYFIP1|PLCB1|HEY2,-1.9
MyList,GO Biological Processes,19,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,19_GO:0023052 signaling,-3.6,2.8,4.3,30211,319,549,16,2.9,0.72,134|267|1136|1813|1906|1910|4355|5218|6382|6423|7476|9863|22943|55366|55681|81029,ADORA1|AMFR|CHRNA3|DRD2|EDN1|EDNRB|MPP2|CDK14|SDC1|SFRP2|WNT7A|MAGI2|DKK1|LGR4|SCYL2|WNT5B,-1.9
MyList,GO Biological Processes,19,GO:0032872,regulation of stress-activated MAPK cascade,19_GO:0023052 signaling,-3.6,3.4,4.5,30211,197,549,12,2.2,0.62,2122|2150|4217|5187|6423|7099|7476|22881|23236|27347|84766|768211,MECOM|F2RL1|MAP3K5|PER1|SFRP2|TLR4|WNT7A|ANKRD6|PLCB1|STK39|CRACR2A|RELL1,-1.9
MyList,KEGG Pathway,24,hsa05230,Central carbon metabolism in cancer,,-3.6,5.5,5.1,30211,70,549,7,1.3,0.48,2539|2744|3099|5214|5291|6513|80201,G6PD|GLS|HK2|PFKP|PIK3CB|SLC2A1|HKDC1,-1.9
MyList,GO Biological Processes,19,GO:0048639,positive regulation of developmental growth,19_GO:0040007 growth,-3.5,3.6,4.6,30211,169,549,11,2,0.6,1435|1813|1906|5357|5467|7429|9699|22999|23191|23236|23493,CSF1|DRD2|EDN1|PLS1|PPARD|VIL1|RIMS2|RIMS1|CYFIP1|PLCB1|HEY2,-1.9
MyList,GO Biological Processes,19,GO:0009259,ribonucleotide metabolic process,19_GO:0008152 metabolic process,-3.5,2.8,4.3,30211,320,549,16,2.9,0.72,790|978|2639|3099|3614|4860|5144|5167|5214|8459|51144|54677|64087|80201|84532|390916,CAD|CDA|GCDH|HK2|IMPDH1|PNP|PDE4D|ENPP1|PFKP|TPST2|HSD17B12|CROT|MCCC2|HKDC1|ACSS1|NUDT19,-1.9
MyList,GO Biological Processes,19,GO:0098656,anion transmembrane transport,19_GO:0051179 localization,-3.5,3.2,4.4,30211,227,549,13,2.4,0.65,1080|4036|6509|6520|6536|8671|8884|9213|84679|115111|203859|284111|375611,CFTR|LRP2|SLC1A4|SLC3A2|SLC6A9|SLC4A4|SLC5A6|XPR1|SLC9A7|SLC26A7|ANO5|SLC13A5|SLC26A5,-1.9
MyList,GO Biological Processes,19,GO:0032946,positive regulation of mononuclear cell proliferation,19_GO:0048518 positive regulation of biological process,-3.5,3.8,4.6,30211,143,549,10,1.8,0.57,972|1435|1880|4860|7099|10451|10673|51293|57181|79679,CD74|CSF1|GPR183|PNP|TLR4|VAV3|TNFSF13B|CD320|SLC39A10|VTCN1,-1.9
MyList,GO Biological Processes,19,GO:0007610,behavior,19_GO:0007610 behavior,-3.5,2.2,4.1,30211,563,549,23,4.2,0.86,18|267|1136|1272|1602|1813|2744|2890|4311|5575|6335|6571|6647|6833|7057|9456|22941|22943|23236|55283|79846|85461|266977,ABAT|AMFR|CHRNA3|CNTN1|DACH1|DRD2|GLS|GRIA1|MME|PRKAR1B|SCN9A|SLC18A2|SOD1|ABCC8|THBS1|HOMER1|SHANK2|DKK1|PLCB1|MCOLN3|CFAP69|TANC1|ADGRF1,-1.9
MyList,Reactome Gene Sets,6,R-HSA-352230,Amino acid transport across the plasma membrane,,-3.5,8.3,5.7,30211,33,549,5,0.91,0.41,6509|6520|6533|11136|54407,SLC1A4|SLC3A2|SLC6A6|SLC7A9|SLC38A2,-1.9
MyList,KEGG Pathway,24,hsa00051,Fructose and mannose metabolism,,-3.5,8.3,5.7,30211,33,549,5,0.91,0.41,231|3099|5214|80201|197258,AKR1B1|HK2|PFKP|HKDC1|FCSK,-1.9
MyList,GO Biological Processes,19,GO:0070229,negative regulation of lymphocyte apoptotic process,19_GO:0048519 negative regulation of biological process,-3.5,8.3,5.7,30211,33,549,5,0.91,0.41,972|1831|1942|8915|57181,CD74|TSC22D3|EFNA1|BCL10|SLC39A10,-1.9
MyList,GO Biological Processes,19,GO:0051931,regulation of sensory perception,19_GO:0032501 multicellular organismal process,-3.5,8.3,5.7,30211,33,549,5,0.91,0.41,55|134|1906|1910|2149,ACP3|ADORA1|EDN1|EDNRB|F2R,-1.9
MyList,GO Biological Processes,19,GO:0010765,positive regulation of sodium ion transport,19_GO:0051179 localization,-3.5,8.3,5.7,30211,33,549,5,0.91,0.41,1272|10768|23171|65125|65268,CNTN1|AHCYL1|GPD1L|WNK1|WNK2,-1.9
MyList,GO Biological Processes,19,GO:0051930,regulation of sensory perception of pain,19_GO:0032501 multicellular organismal process,-3.5,8.3,5.7,30211,33,549,5,0.91,0.41,55|134|1906|1910|2149,ACP3|ADORA1|EDN1|EDNRB|F2R,-1.9
MyList,GO Biological Processes,19,GO:0003382,epithelial cell morphogenesis,19_GO:0032502 developmental process,-3.5,8.3,5.7,30211,33,549,5,0.91,0.41,2317|5314|23022|79983|169044,FLNB|PKHD1|PALLD|POF1B|COL22A1,-1.9
MyList,GO Biological Processes,19,GO:0070474,positive regulation of uterine smooth muscle contraction,19_GO:0048518 positive regulation of biological process,-3.5,21,7.6,30211,8,549,3,0.55,0.31,18|2852|6870,ABAT|GPER1|TACR3,-1.8
MyList,GO Biological Processes,19,GO:0006681,galactosylceramide metabolic process,19_GO:0008152 metabolic process,-3.5,21,7.6,30211,8,549,3,0.55,0.31,2581|7368|9514,GALC|UGT8|GAL3ST1,-1.8
MyList,GO Biological Processes,19,GO:0043268,positive regulation of potassium ion transport,19_GO:0051179 localization,-3.5,6.5,5.3,30211,51,549,6,1.1,0.44,134|3736|6833|27347|65125|65268,ADORA1|KCNA1|ABCC8|STK39|WNK1|WNK2,-1.8
MyList,GO Biological Processes,19,GO:0030177,positive regulation of Wnt signaling pathway,19_GO:0023052 signaling,-3.5,3.8,4.6,30211,144,549,10,1.8,0.57,6299|6423|8549|22881|22943|55366|65125|65268|81029|252839,SALL1|SFRP2|LGR5|ANKRD6|DKK1|LGR4|WNK1|WNK2|WNT5B|TMEM9,-1.8
MyList,WikiPathways,27,WP5083,Neuroinflammation and glutamatergic signaling,,-3.5,3.8,4.6,30211,144,549,10,1.8,0.57,1610|2744|2890|5578|6509|6513|6536|9021|23236|54407,DAO|GLS|GRIA1|PRKCA|SLC1A4|SLC2A1|SLC6A9|SOCS3|PLCB1|SLC38A2,-1.8
MyList,GO Biological Processes,19,GO:0070302,regulation of stress-activated protein kinase signaling cascade,19_GO:0023052 signaling,-3.5,3.3,4.4,30211,200,549,12,2.2,0.62,2122|2150|4217|5187|6423|7099|7476|22881|23236|27347|84766|768211,MECOM|F2RL1|MAP3K5|PER1|SFRP2|TLR4|WNT7A|ANKRD6|PLCB1|STK39|CRACR2A|RELL1,-1.8
MyList,GO Biological Processes,19,GO:0060828,regulation of canonical Wnt signaling pathway,19_GO:0023052 signaling,-3.5,3,4.3,30211,261,549,14,2.6,0.67,267|3484|5218|5800|6423|8549|22881|22943|55366|55612|55681|65125|65268|252839,AMFR|IGFBP1|CDK14|PTPRO|SFRP2|LGR5|ANKRD6|DKK1|LGR4|FERMT1|SCYL2|WNK1|WNK2|TMEM9,-1.8
MyList,GO Biological Processes,19,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,19_GO:0008152 metabolic process,-3.5,3,4.3,30211,261,549,14,2.6,0.67,134|972|1272|1839|1942|4739|5154|6423|7006|7039|9021|9052|54206|80310,ADORA1|CD74|CNTN1|HBEGF|EFNA1|NEDD9|PDGFA|SFRP2|TEC|TGFA|SOCS3|GPRC5A|ERRFI1|PDGFD,-1.8
MyList,KEGG Pathway,24,hsa04071,Sphingolipid signaling pathway,,-3.5,4.2,4.7,30211,119,549,9,1.6,0.54,134|3827|4217|5291|5578|23236|81537|166929|340485,ADORA1|KNG1|MAP3K5|PIK3CB|PRKCA|PLCB1|SGPP1|SGMS2|ACER2,-1.8
MyList,GO Biological Processes,19,GO:1903036,positive regulation of response to wounding,19_GO:0048518 positive regulation of biological process,-3.5,5.4,5,30211,72,549,7,1.3,0.48,1839|2149|2896|7057|9076|55612|100506658,HBEGF|F2R|GRN|THBS1|CLDN1|FERMT1|OCLN,-1.8
MyList,GO Biological Processes,19,GO:0034142,toll-like receptor 4 signaling pathway,19_GO:0002376 immune system process,-3.5,12,6.3,30211,19,549,4,0.73,0.36,929|7099|23643|57402,CD14|TLR4|LY96|S100A14,-1.8
MyList,GO Biological Processes,19,GO:0010544,negative regulation of platelet activation,19_GO:0048519 negative regulation of biological process,-3.5,12,6.3,30211,19,549,4,0.73,0.36,18|928|5154|5270,ABAT|CD9|PDGFA|SERPINE2,-1.8
MyList,GO Biological Processes,19,GO:0098609,cell-cell adhesion,19_GO:0022610 biological adhesion,-3.5,2.3,4,30211,533,549,22,4,0.84,214|1004|1006|1012|1272|1824|1825|2650|3693|4814|5099|5291|5314|6793|8515|9076|9543|23022|23705|57662|64065|81671,ALCAM|CDH6|CDH8|CDH13|CNTN1|DSC2|DSC3|GCNT1|ITGB5|NINJ1|PCDH7|PIK3CB|PKHD1|STK10|ITGA10|CLDN1|IGDCC3|PALLD|CADM1|CAMSAP3|PERP|VMP1,-1.8
