_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-3.7,C0007193,M1,1,0,DisGeNET,35,"Cardiomyopathy, Dilated",,-3.7,2.7,4.4,30211,511,367,17,4.6,1.1,622|672|767|1410|1493|1822|1910|3030|3032|3606|3791|3910|7076|7422|8870|28984|57142,BDH1|BRCA1|CA8|CRYAB|CTLA4|ATN1|EDNRB|HADHA|HADHB|IL18|KDR|LAMA4|TIMP1|VEGFA|IER3|RGCC|RTN4,-2,0
1,-3.7,C0027746,M1,1,0,DisGeNET,35,Nerve Degeneration,,-3.7,4.5,5,30211,165,367,9,2.5,0.81,899|928|1356|1610|5327|7422|7498|8878|84867,CCNF|CD9|CP|DAO|PLAT|VEGFA|XDH|SQSTM1|PTPN5,-2,0
1,-3.7,C0031090,M1,1,0,DisGeNET,35,Periodontal Diseases,,-3.7,3.3,4.6,30211,326,367,13,3.5,0.96,1493|1950|2006|2244|3606|3929|4322|5340|5743|7422|8878|23261|59272,CTLA4|EGF|ELN|FGB|IL18|LBP|MMP13|PLG|PTGS2|VEGFA|SQSTM1|CAMTA1|ACE2,-2,0
1,-3.7,C0002351,M1,1,0,DisGeNET,35,Altitude Sickness,,-3.7,25,8.3,30211,10,367,3,0.82,0.47,2034|2321|7422,EPAS1|FLT1|VEGFA,-2,0
1,-3.7,C0015503,M1,1,0,DisGeNET,35,Factor VII Deficiency,,-3.7,25,8.3,30211,10,367,3,0.82,0.47,1950|2244|4942,EGF|FGB|OAT,-2,0
1,-3.7,C1449843,M1,1,0,DisGeNET,35,"Pseudohypoaldosteronism, Type I, Autosomal Recessive",,-3.7,25,8.3,30211,10,367,3,0.82,0.47,6338|6340|26249,SCNN1B|SCNN1G|KLHL3,-2,0
1,-3.7,C2713447,M1,1,0,DisGeNET,35,"Hyperpotassemia and Hypertension, Familial",,-3.7,25,8.3,30211,10,367,3,0.82,0.47,6338|6340|26249,SCNN1B|SCNN1G|KLHL3,-2,0
1,-3.7,C0392525,M1,1,0,DisGeNET,35,Nephrolithiasis,,-3.7,3.7,4.7,30211,242,367,11,3,0.89,368|479|1591|2006|2952|3081|4036|5340|7498|26999|92949,ABCC6|ATP12A|CYP24A1|ELN|GSTT1|HGD|LRP2|PLG|XDH|CYFIP2|ADAMTSL1,-2,0
1,-3.7,C0856742,M1,1,0,DisGeNET,35,Post MI,,-3.7,4.1,4.8,30211,203,367,10,2.7,0.85,652|2006|2321|4854|5743|7076|7422|8490|8840|64129,BMP4|ELN|FLT1|NOTCH3|PTGS2|TIMP1|VEGFA|RGS5|CCN4|TINAGL1,-2,0
1,-3.7,C0920646,M1,1,0,DisGeNET,35,Ischemia of kidney,,-3.7,5,5.1,30211,131,367,8,2.2,0.76,467|2034|4036|5340|7295|7429|7498|10159,ATF3|EPAS1|LRP2|PLG|TXN|VIL1|XDH|ATP6AP2,-2,0
1,-3.7,C0085278,M1,1,0,DisGeNET,35,Antiphospholipid Syndrome,,-3.7,5.8,5.3,30211,99,367,7,1.9,0.71,302|3484|5055|5327|5340|5627|55691,ANXA2|IGFBP1|SERPINB2|PLAT|PLG|PROS1|FRMD4A,-2,0
1,-3.7,C0078911,M1,1,0,DisGeNET,35,AIDS-Associated Nephropathy,,-3.7,9.1,6.1,30211,45,367,5,1.4,0.61,2735|2825|3791|7422|22943,GLI1|CMKLR2|KDR|VEGFA|DKK1,-2,0
1,-3.7,C0242422,M1,1,0,DisGeNET,35,Parkinsonian Disorders,,-3.7,3.1,4.5,30211,373,367,14,3.8,1,2|290|1356|1728|1800|2674|4036|4854|5179|5743|6446|8878|10159|23158,A2M|ANPEP|CP|NQO1|DPEP1|GFRA1|LRP2|NOTCH3|PENK|PTGS2|SGK1|SQSTM1|ATP6AP2|TBC1D9,-2,0
1,-3.7,C0020541,M1,1,0,DisGeNET,35,Portal Hypertension,,-3.7,4.4,4.9,30211,167,367,9,2.5,0.81,1910|3606|3791|5743|7076|7422|7498|9076|59272,EDNRB|IL18|KDR|PTGS2|TIMP1|VEGFA|XDH|CLDN1|ACE2,-2,0
1,-3.7,C0375023,M1,1,0,DisGeNET,35,Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site,,-3.7,2.8,4.4,30211,467,367,16,4.4,1.1,302|672|1728|1822|1950|1993|2908|3606|5340|5743|6098|6646|7295|7422|26298|59272,ANXA2|BRCA1|NQO1|ATN1|EGF|ELAVL2|NR3C1|IL18|PLG|PTGS2|ROS1|SOAT1|TXN|VEGFA|EHF|ACE2,-2,0
1,-3.7,C0043144,M1,1,0,DisGeNET,35,Wheezing,,-3.7,5,5.1,30211,132,367,8,2.2,0.76,1493|1543|1950|2908|2952|6338|6340|7422,CTLA4|CYP1A1|EGF|NR3C1|GSTT1|SCNN1B|SCNN1G|VEGFA,-2,0
1,-3.7,C0362046,M1,1,0,DisGeNET,35,Prediabetes syndrome,,-3.7,4,4.8,30211,205,367,10,2.7,0.85,652|1356|1362|1803|2175|3606|6646|7422|9498|27329,BMP4|CP|CPD|DPP4|FANCA|IL18|SOAT1|VEGFA|SLC4A8|ANGPTL3,-2,0
1,-3.7,C1306557,M1,1,0,DisGeNET,35,Chronic venous insufficiency,,-3.7,13,6.8,30211,25,367,4,1.1,0.54,4321|7422|9076|282991,MMP12|VEGFA|CLDN1|BLOC1S2,-2,0
1,-3.7,C1319853,M1,1,0,DisGeNET,35,"Asthma, Aspirin-Induced",,-3.7,13,6.8,30211,25,367,4,1.1,0.54,1232|5172|5732|5743,CCR3|SLC26A4|PTGER2|PTGS2,-2,0
1,-3.6,C0238462,M1,1,0,DisGeNET,35,Medullary carcinoma of thyroid,,-3.6,3.2,4.5,30211,330,367,13,3.5,0.96,1803|1950|2321|2674|3791|3880|4854|5172|5743|6646|7422|8878|23158,DPP4|EGF|FLT1|GFRA1|KDR|KRT19|NOTCH3|SLC26A4|PTGS2|SOAT1|VEGFA|SQSTM1|TBC1D9,-2,0
1,-3.6,C0086132,M1,1,0,DisGeNET,35,Depressive Symptoms,,-3.6,2.9,4.4,30211,421,367,15,4.1,1,672|1040|1362|1543|1610|1950|2908|3572|3606|3791|3929|5067|5743|7076|51299,BRCA1|CDS1|CPD|CYP1A1|DAO|EGF|NR3C1|IL6ST|IL18|KDR|LBP|CNTN3|PTGS2|TIMP1|NRN1,-2,0
1,-3.6,C0034186,M1,1,0,DisGeNET,35,Pyelonephritis,,-3.6,7,5.6,30211,71,367,6,1.6,0.66,1800|5055|5292|6340|7076|7498,DPEP1|SERPINB2|PIM1|SCNN1G|TIMP1|XDH,-2,0
1,-3.6,C0034951,M1,1,0,DisGeNET,35,Refractive Errors,,-3.6,7,5.6,30211,71,367,6,1.6,0.66,4036|4642|5801|7076|22943|57216,LRP2|MYO1D|PTPRR|TIMP1|DKK1|VANGL2,-2,0
1,-3.6,C1402294,M1,1,0,DisGeNET,35,Primary Lesion,,-3.6,7,5.6,30211,71,367,6,1.6,0.66,672|3880|5627|6098|23158|29968,BRCA1|KRT19|PROS1|ROS1|TBC1D9|PSAT1,-2,0
1,-3.6,C3495949,M1,1,0,DisGeNET,35,Locally advanced breast cancer,,-3.6,7,5.6,30211,71,367,6,1.6,0.66,1950|2952|3606|3880|7422|23158,EGF|GSTT1|IL18|KRT19|VEGFA|TBC1D9,-2,0
1,-3.6,C1827849,M1,1,0,DisGeNET,35,IgE-mediated allergic asthma,,-3.6,5,5.1,30211,133,367,8,2.2,0.76,1232|1493|1803|1910|2952|3598|3606|57379,CCR3|CTLA4|DPP4|EDNRB|GSTT1|IL13RA2|IL18|AICDA,-2,0
1,-3.6,C3665347,M1,1,0,DisGeNET,35,Visual Impairment,,-3.6,2.9,4.4,30211,422,367,15,4.1,1,368|672|1493|2006|2175|3030|3832|4286|4854|9842|10382|23767|51294|57492|83959,ABCC6|BRCA1|CTLA4|ELN|FANCA|HADHA|KIF11|MITF|NOTCH3|PLEKHM1|TUBB4A|FLRT3|PCDH12|ARID1B|SLC4A11,-2,0
1,-3.6,C1306759,M1,1,0,DisGeNET,35,Eosinophilic disorder,,-3.6,3.4,4.6,30211,288,367,12,3.3,0.93,290|479|1232|1493|2120|2908|3606|4321|5743|6338|6369|55500,ANPEP|ATP12A|CCR3|CTLA4|ETV6|NR3C1|IL18|MMP12|PTGS2|SCNN1B|CCL24|ETNK1,-2,0
1,-3.6,C0345905,M1,1,0,DisGeNET,35,Intrahepatic Cholangiocarcinoma,,-3.6,2.8,4.4,30211,470,367,16,4.4,1.1,672|3081|3572|3791|3880|5214|5340|5743|6098|6491|7076|7422|8553|10020|51660|79679,BRCA1|HGD|IL6ST|KDR|KRT19|PFKP|PLG|PTGS2|ROS1|STIL|TIMP1|VEGFA|BHLHE40|GNE|MPC1|VTCN1,-2,0
1,-3.6,C1857276,M1,1,0,DisGeNET,35,Trichohepatoenteric Syndrome,,-3.6,2.9,4.4,30211,423,367,15,4.1,1,290|672|1950|2006|2245|2321|2735|2908|3791|4854|5067|5172|5317|5743|7422,ANPEP|BRCA1|EGF|ELN|FGD1|FLT1|GLI1|NR3C1|KDR|NOTCH3|CNTN3|SLC26A4|PKP1|PTGS2|VEGFA,-2,0
1,-3.6,C0002382,M1,1,0,DisGeNET,35,Alveolar Bone Loss,,-3.6,5.7,5.3,30211,101,367,7,1.9,0.71,4322|5340|5627|5743|22943|54829|59272,MMP13|PLG|PROS1|PTGS2|DKK1|ASPN|ACE2,-2,0
1,-3.6,C0206623,M1,1,0,DisGeNET,35,Adenosquamous carcinoma,,-3.6,5.7,5.3,30211,101,367,7,1.9,0.71,672|1728|2321|3791|3880|6098|11343,BRCA1|NQO1|FLT1|KDR|KRT19|ROS1|MGLL,-2,0
1,-3.6,C0852949,M1,1,0,DisGeNET,35,Arteriopathic disease,,-3.6,5.7,5.3,30211,101,367,7,1.9,0.71,1591|2006|2701|2952|3606|4854|7422,CYP24A1|ELN|GJA4|GSTT1|IL18|NOTCH3|VEGFA,-2,0
1,-3.6,C0042164,M1,1,0,DisGeNET,35,Uveitis,,-3.6,3.7,4.7,30211,247,367,11,3,0.89,231|445|1493|1591|1822|1950|2908|3572|3606|7422|79679,AKR1B1|ASS1|CTLA4|CYP24A1|ATN1|EGF|NR3C1|IL6ST|IL18|VEGFA|VTCN1,-2,0
1,-3.6,C0035579,M1,1,0,DisGeNET,35,Rickets,,-3.6,6.9,5.5,30211,72,367,6,1.6,0.66,1591|4036|4322|7422|26227|29968,CYP24A1|LRP2|MMP13|VEGFA|PHGDH|PSAT1,-2,0
1,-3.6,C1512127,M1,1,0,DisGeNET,35,HER2 gene amplification,,-3.6,4.4,4.9,30211,170,367,9,2.5,0.81,672|1950|3791|5269|5743|6098|7076|7422|7430,BRCA1|EGF|KDR|SERPINB6|PTGS2|ROS1|TIMP1|VEGFA|EZR,-2,0
1,-3.6,C3714948,M1,1,0,DisGeNET,35,PACHYONYCHIA CONGENITA 3,,-3.6,3.9,4.7,30211,209,367,10,2.7,0.85,467|1822|3791|5292|5627|7422|9123|10855|23158|29968,ATF3|ATN1|KDR|PIM1|PROS1|VEGFA|SLC16A3|HPSE|TBC1D9|PSAT1,-1.9,0
1,-3.6,C2945695,M1,1,0,DisGeNET,35,Limb ischemia,,-3.6,4.3,4.8,30211,171,367,9,2.5,0.81,1822|2034|2745|3791|6646|7076|7422|7430|11082,ATN1|EPAS1|GLRX|KDR|SOAT1|TIMP1|VEGFA|EZR|ESM1,-1.9,0
1,-3.6,C3899665,M1,1,0,DisGeNET,35,Childhood Epithelioid Hemangioendothelioma,,-3.6,13,6.6,30211,26,367,4,1.1,0.54,3791|6098|7422|23261,KDR|ROS1|VEGFA|CAMTA1,-1.9,0
1,-3.6,C3900104,M1,1,0,DisGeNET,35,Adult Epithelioid Hemangioendothelioma,,-3.6,13,6.6,30211,26,367,4,1.1,0.54,3791|6098|7422|23261,KDR|ROS1|VEGFA|CAMTA1,-1.9,0
1,-3.6,C0019080,M1,1,0,DisGeNET,35,Hemorrhage,,-3.6,8.8,5.9,30211,47,367,5,1.4,0.61,1410|1728|5327|7076|7422,CRYAB|NQO1|PLAT|TIMP1|VEGFA,-1.9,0
1,-3.6,C0221757,M1,1,0,DisGeNET,35,alpha 1-Antitrypsin Deficiency,,-3.6,6.8,5.5,30211,73,367,6,1.6,0.66,2|1136|2006|3030|4321|5292,A2M|CHRNA3|ELN|HADHA|MMP12|PIM1,-1.9,0
1,-3.6,C1857453,M1,1,0,DisGeNET,35,Renal hypoplasia/aplasia,,-3.6,6.8,5.5,30211,73,367,6,1.6,0.66,672|1822|2175|2735|23096|57492,BRCA1|ATN1|FANCA|GLI1|IQSEC2|ARID1B,-1.9,0
1,-3.6,C0699893,M1,1,0,DisGeNET,35,Skin carcinoma,,-3.6,4.8,5,30211,136,367,8,2.2,0.76,672|994|1493|1543|2952|3880|5327|5743,BRCA1|CDC25B|CTLA4|CYP1A1|GSTT1|KRT19|PLAT|PTGS2,-1.9,0
1,-3.6,C0022116,M1,1,0,DisGeNET,35,Ischemia,,-3.6,5.6,5.2,30211,103,367,7,1.9,0.71,231|1356|3606|5327|5743|7498|57492,AKR1B1|CP|IL18|PLAT|PTGS2|XDH|ARID1B,-1.9,0
1,-3.6,C0857002,M1,1,0,DisGeNET,35,Scirrhous gastric carcinoma,,-3.6,22,7.9,30211,11,367,3,0.82,0.47,1950|5743|7076,EGF|PTGS2|TIMP1,-1.9,0
1,-3.6,C1519680,M1,1,0,DisGeNET,35,Tumor Immunity,,-3.6,3.2,4.5,30211,337,367,13,3.5,0.96,672|1493|1803|2034|3606|3791|5292|5627|5743|6098|7422|29968|79679,BRCA1|CTLA4|DPP4|EPAS1|IL18|KDR|PIM1|PROS1|PTGS2|ROS1|VEGFA|PSAT1|VTCN1,-1.9,0
1,-3.6,C0022104,M1,1,0,DisGeNET,35,Irritable Bowel Syndrome,,-3.6,2.9,4.3,30211,429,367,15,4.1,1,231|2735|2908|3081|3606|4175|4688|5743|7422|7430|7498|9076|22943|23158|23705,AKR1B1|GLI1|NR3C1|HGD|IL18|MCM6|NCF2|PTGS2|VEGFA|EZR|XDH|CLDN1|DKK1|TBC1D9|CADM1,-1.9,0
1,-3.5,C1334274,M1,1,0,DisGeNET,35,Invasive Carcinoma,,-3.5,4.3,4.8,30211,173,367,9,2.5,0.81,672|1950|3081|3880|5340|5743|7422|7430|10855,BRCA1|EGF|HGD|KRT19|PLG|PTGS2|VEGFA|EZR|HPSE,-1.9,0
1,-3.5,C0037278,M1,1,0,DisGeNET,35,"Skin Diseases, Infectious",,-3.5,6.7,5.4,30211,74,367,6,1.6,0.66,159|1493|1910|2006|5340|54097,ADSS2|CTLA4|EDNRB|ELN|PLG|FAM3B,-1.9,0
1,-3.5,C0410480,M1,1,0,DisGeNET,35,Avascular Necrosis of Femur Head,,-3.5,6.7,5.4,30211,74,367,6,1.6,0.66,2908|5327|6646|7422|22943|23158,NR3C1|PLAT|SOAT1|VEGFA|DKK1|TBC1D9,-1.9,0
1,-3.5,C1565662,M1,1,0,DisGeNET,35,Acute Kidney Insufficiency,,-3.5,5.5,5.1,30211,104,367,7,1.9,0.71,2|1356|1728|3484|4036|5340|7422,A2M|CP|NQO1|IGFBP1|LRP2|PLG|VEGFA,-1.9,0
1,-3.5,C0004135,M1,1,0,DisGeNET,35,Ataxia Telangiectasia,,-3.5,3,4.4,30211,384,367,14,3.8,1,672|1410|1493|1950|2120|2175|5327|6369|6564|6646|7422|9133|23650|59272,BRCA1|CRYAB|CTLA4|EGF|ETV6|FANCA|PLAT|CCL24|SLC15A1|SOAT1|VEGFA|CCNB2|TRIM29|ACE2,-1.9,0
1,-3.5,C0677932,M1,1,0,DisGeNET,35,Progressive Neoplastic Disease,,-3.5,3,4.4,30211,384,367,14,3.8,1,672|910|1822|1950|2006|2735|3606|3791|5055|5743|7422|10382|22943|23158,BRCA1|CD1B|ATN1|EGF|ELN|GLI1|IL18|KDR|SERPINB2|PTGS2|VEGFA|TUBB4A|DKK1|TBC1D9,-1.9,0
1,-3.5,C3539781,M1,1,0,DisGeNET,35,Progressive cGVHD,,-3.5,3,4.4,30211,384,367,14,3.8,1,672|910|1822|1950|2006|2735|3606|3791|5055|5743|7422|10382|22943|23158,BRCA1|CD1B|ATN1|EGF|ELN|GLI1|IL18|KDR|SERPINB2|PTGS2|VEGFA|TUBB4A|DKK1|TBC1D9,-1.9,0
1,-3.5,C0002448,M1,1,0,DisGeNET,35,Ameloblastoma,,-3.5,4.3,4.8,30211,174,367,9,2.5,0.81,652|2735|3880|4854|5743|7422|7430|10855|23705,BMP4|GLI1|KRT19|NOTCH3|PTGS2|VEGFA|EZR|HPSE|CADM1,-1.9,0
1,-3.5,C0020557,M1,1,0,DisGeNET,35,Hypertriglyceridemia,,-3.5,3.1,4.4,30211,340,367,13,3.5,0.96,231|652|1803|2908|2952|3030|3572|3606|6564|6646|10516|23096|27329,AKR1B1|BMP4|DPP4|NR3C1|GSTT1|HADHA|IL6ST|IL18|SLC15A1|SOAT1|FBLN5|IQSEC2|ANGPTL3,-1.9,0
1,-3.5,C0312414,M1,1,0,DisGeNET,35,Menstrual spotting,,-3.5,12,6.5,30211,27,367,4,1.1,0.54,672|1910|4286|5269,BRCA1|EDNRB|MITF|SERPINB6,-1.9,0
1,-3.5,C1836672,M1,1,0,DisGeNET,35,"Total Hypotrichosis, Mari type",,-3.5,12,6.5,30211,27,367,4,1.1,0.54,5732|5743|7422|200879,PTGER2|PTGS2|VEGFA|LIPH,-1.9,0
1,-3.5,C2237142,M1,1,0,DisGeNET,35,Moderate global developmental delay,,-3.5,12,6.5,30211,27,367,4,1.1,0.54,523|1950|26227|57492,ATP6V1A|EGF|PHGDH|ARID1B,-1.9,0
1,-3.5,C4727069,M1,1,0,DisGeNET,35,Advanced Renal Cell Carcinoma,,-3.5,12,6.5,30211,27,367,4,1.1,0.54,1493|2321|3791|7422,CTLA4|FLT1|KDR|VEGFA,-1.9,0
1,-3.5,C1378050,M1,1,0,DisGeNET,35,Oncocytic Neoplasm,,-3.5,5.5,5.1,30211,105,367,7,1.9,0.71,928|2810|2908|4171|4286|5743|114569,CD9|SFN|NR3C1|MCM2|MITF|PTGS2|MAL2,-1.9,0
1,-3.5,C0027121,M1,1,0,DisGeNET,35,Myositis,,-3.5,3.6,4.6,30211,254,367,11,3,0.89,302|825|1803|1822|2908|3606|4688|5743|7422|10020|164045,ANXA2|CAPN3|DPP4|ATN1|NR3C1|IL18|NCF2|PTGS2|VEGFA|GNE|HFM1,-1.9,0
1,-3.5,C0018939,M1,1,0,DisGeNET,35,Hematological Disease,,-3.5,3.6,4.5,30211,255,367,11,3,0.89,1493|1803|2120|2175|2952|3606|3880|5340|6646|7422|23158,CTLA4|DPP4|ETV6|FANCA|GSTT1|IL18|KRT19|PLG|SOAT1|VEGFA|TBC1D9,-1.9,0
1,-3.5,C0442874,M1,1,0,DisGeNET,35,Neuropathy,,-3.5,2.7,4.2,30211,483,367,16,4.4,1.1,231|467|910|1493|1950|2674|2707|2810|3032|3791|4322|7076|7422|9076|10516|11343,AKR1B1|ATF3|CD1B|CTLA4|EGF|GFRA1|GJB3|SFN|HADHB|KDR|MMP13|TIMP1|VEGFA|CLDN1|FBLN5|MGLL,-1.9,0
1,-3.5,C2216702,M1,1,0,DisGeNET,35,malignant neoplasm of breast staging,,-3.5,8.4,5.7,30211,49,367,5,1.4,0.61,672|2674|5743|7076|23705,BRCA1|GFRA1|PTGS2|TIMP1|CADM1,-1.9,0
1,-3.5,C4049993,M1,1,0,DisGeNET,35,Aristolochic Acid Nephropathy,,-3.5,8.4,5.7,30211,49,367,5,1.4,0.61,1728|2952|6385|7422|23158,NQO1|GSTT1|SDC4|VEGFA|TBC1D9,-1.9,0
1,-3.5,C2676033,M1,1,0,DisGeNET,35,Hepatoblastoma Caused By Somatic Mutation,,-3.5,5.4,5.1,30211,106,367,7,1.9,0.71,2|231|825|3572|5743|7498|23705,A2M|AKR1B1|CAPN3|IL6ST|PTGS2|XDH|CADM1,-1.9,0
1,-3.5,C0026640,M1,1,0,DisGeNET,35,Mouth Neoplasms,,-3.5,4.7,4.9,30211,140,367,8,2.2,0.76,302|1410|2810|2952|3606|4322|5340|5743,ANXA2|CRYAB|SFN|GSTT1|IL18|MMP13|PLG|PTGS2,-1.9,0
1,-3.5,C0035328,M1,1,0,DisGeNET,35,Retinal Vein Occlusion,,-3.5,6.5,5.3,30211,76,367,6,1.6,0.66,2321|3606|5055|6098|7422|10855,FLT1|IL18|SERPINB2|ROS1|VEGFA|HPSE,-1.9,0
1,-3.5,C0334533,M1,1,0,DisGeNET,35,Arteriovenous hemangioma,,-3.5,6.5,5.3,30211,76,367,6,1.6,0.66,290|1410|2006|2321|4854|7422,ANPEP|CRYAB|ELN|FLT1|NOTCH3|VEGFA,-1.9,0
1,-3.5,C1334177,M1,1,0,DisGeNET,35,Infiltrating Cervical Carcinoma,,-3.5,6.5,5.3,30211,76,367,6,1.6,0.66,1543|5801|7422|8840|10855|23705,CYP1A1|PTPRR|VEGFA|CCN4|HPSE|CADM1,-1.9,0
1,-3.5,C0017658,M1,1,0,DisGeNET,35,Glomerulonephritis,,-3.5,2.9,4.3,30211,391,367,14,3.8,1,231|1356|1493|1822|1950|2120|3606|4321|5340|7076|7422|10855|23705|51514,AKR1B1|CP|CTLA4|ATN1|EGF|ETV6|IL18|MMP12|PLG|TIMP1|VEGFA|HPSE|CADM1|DTL,-1.9,0
1,-3.5,C0037285,M1,1,0,DisGeNET,35,Skin Manifestations,,-3.5,8.2,5.7,30211,50,367,5,1.4,0.61,1543|2952|3606|7422|282991,CYP1A1|GSTT1|IL18|VEGFA|BLOC1S2,-1.8,0
1,-3.5,C0018799,M1,1,0,DisGeNET,35,Heart Diseases,,-3.5,2.6,4.2,30211,537,367,17,4.6,1.1,1356|1410|1493|1543|1728|2006|2701|3032|3606|4635|5292|7076|7422|7498|10855|59272|80206,CP|CRYAB|CTLA4|CYP1A1|NQO1|ELN|GJA4|HADHB|IL18|MYL4|PIM1|TIMP1|VEGFA|XDH|HPSE|ACE2|FHOD3,-1.8,0
1,-3.5,C0162739,M1,1,0,DisGeNET,35,HELLP Syndrome,,-3.5,6.4,5.3,30211,77,367,6,1.6,0.66,1356|2321|2908|2952|3030|7422,CP|FLT1|NR3C1|GSTT1|HADHA|VEGFA,-1.8,0
1,-3.4,C1847835,M1,1,0,DisGeNET,35,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding),,-3.4,3.3,4.4,30211,302,367,12,3.3,0.93,1356|1493|1822|2006|2735|2952|4286|5743|6098|6646|7422|22943,CP|CTLA4|ATN1|ELN|GLI1|GSTT1|MITF|PTGS2|ROS1|SOAT1|VEGFA|DKK1,-1.8,0
1,-3.4,C0002986,M1,1,0,DisGeNET,35,Fabry Disease,,-3.4,5.3,5,30211,108,367,7,1.9,0.71,1803|1999|2810|4036|4854|7422|23158,DPP4|ELF3|SFN|LRP2|NOTCH3|VEGFA|TBC1D9,-1.8,0
1,-3.4,C3665419,M1,1,0,DisGeNET,35,intracranial glioma,,-3.4,5.3,5,30211,108,367,7,1.9,0.71,652|822|1950|2735|3606|5329|7422,BMP4|CAPG|EGF|GLI1|IL18|PLAUR|VEGFA,-1.8,0
1,-3.4,C0085074,M1,1,0,DisGeNET,35,Granuloma Annulare,,-3.4,21,7.5,30211,12,367,3,0.82,0.47,2735|4321|6646,GLI1|MMP12|SOAT1,-1.8,0
1,-3.4,C0264393,M1,1,0,DisGeNET,35,Panacinar Emphysema,,-3.4,21,7.5,30211,12,367,3,0.82,0.47,2006|3694|4321,ELN|ITGB6|MMP12,-1.8,0
1,-3.4,C1860450,M1,1,0,DisGeNET,35,Calcaneovalgus deformity,,-3.4,21,7.5,30211,12,367,3,0.82,0.47,10159|26227|92949,ATP6AP2|PHGDH|ADAMTSL1,-1.8,0
1,-3.4,C2350878,M1,1,0,DisGeNET,35,Focal Emphysema,,-3.4,21,7.5,30211,12,367,3,0.82,0.47,2006|3694|4321,ELN|ITGB6|MMP12,-1.8,0
1,-3.4,C0020608,M1,1,0,DisGeNET,35,Hypodontia,,-3.4,3.8,4.6,30211,218,367,10,2.7,0.85,523|652|1950|2006|2245|2735|9076|22943|26999|83999,ATP6V1A|BMP4|EGF|ELN|FGD1|GLI1|CLDN1|DKK1|CYFIP2|KREMEN1,-1.8,0
1,-3.4,C1861453,M1,1,0,DisGeNET,35,Pseudohyperkalemia Cardiff,,-3.4,3.8,4.6,30211,218,367,10,2.7,0.85,1493|1803|2040|2120|3791|3929|7422|8870|57379|83959,CTLA4|DPP4|STOM|ETV6|KDR|LBP|VEGFA|IER3|AICDA|SLC4A11,-1.8,0
1,-3.4,C0015625,M1,1,0,DisGeNET,35,Fanconi Anemia,,-3.4,2.9,4.3,30211,393,367,14,3.8,1,672|1728|2175|2745|2952|4036|4175|6646|7295|7430|22943|26227|55388|79071,BRCA1|NQO1|FANCA|GLRX|GSTT1|LRP2|MCM6|SOAT1|TXN|EZR|DKK1|PHGDH|MCM10|ELOVL6,-1.8,0
1,-3.4,C0577631,M1,1,0,DisGeNET,35,Carotid Atherosclerosis,,-3.4,3.8,4.5,30211,219,367,10,2.7,0.85,231|1803|2244|2952|3606|3791|4321|7422|10855|59272,AKR1B1|DPP4|FGB|GSTT1|IL18|KDR|MMP12|VEGFA|HPSE|ACE2,-1.8,0
1,-3.4,C0011882,M1,1,0,DisGeNET,35,Diabetic Neuropathies,,-3.4,4.6,4.8,30211,143,367,8,2.2,0.76,231|2952|5327|5743|6098|6446|7295|7422,AKR1B1|GSTT1|PLAT|PTGS2|ROS1|SGK1|TXN|VEGFA,-1.8,0
1,-3.4,C0154830,M1,1,0,DisGeNET,35,Proliferative diabetic retinopathy,,-3.4,4.1,4.6,30211,180,367,9,2.5,0.81,231|1800|2321|3606|3791|5340|7422|10159|10855,AKR1B1|DPEP1|FLT1|IL18|KDR|PLG|VEGFA|ATP6AP2|HPSE,-1.8,0
1,-3.4,C1332922,M1,1,0,DisGeNET,35,Cervical Squamous Intraepithelial Neoplasia,,-3.4,5.3,5,30211,109,367,7,1.9,0.71,302|1543|5055|5743|7422|23705|151647,ANXA2|CYP1A1|SERPINB2|PTGS2|VEGFA|CADM1|TAFA4,-1.8,0
1,-3.4,C0079474,M1,1,0,DisGeNET,35,Hallopeau-Siemens Disease,,-3.4,8.1,5.6,30211,51,367,5,1.4,0.61,652|1822|1950|4322|7422,BMP4|ATN1|EGF|MMP13|VEGFA,-1.8,0
1,-3.4,C1535510,M1,1,0,DisGeNET,35,ADENOMAS AND ADENOCARCINOMAS,,-3.4,8.1,5.6,30211,51,367,5,1.4,0.61,1910|4171|5743|7422|23158,EDNRB|MCM2|PTGS2|VEGFA|TBC1D9,-1.8,0
1,-3.4,C0018081,M1,1,0,DisGeNET,35,Gonorrhea,,-3.4,3.5,4.4,30211,261,367,11,3,0.89,672|1822|1950|2908|5172|5743|7004|7295|8878|9737|119587,BRCA1|ATN1|EGF|NR3C1|SLC26A4|PTGS2|TEAD4|TXN|SQSTM1|GPRASP1|CPXM2,-1.8,0
1,-3.4,C0751690,M1,1,0,DisGeNET,35,Malignant Peripheral Nerve Sheath Tumor,,-3.4,3.5,4.4,30211,261,367,11,3,0.89,652|672|1493|1950|3598|3791|4321|4322|6646|7422|23158,BMP4|BRCA1|CTLA4|EGF|IL13RA2|KDR|MMP12|MMP13|SOAT1|VEGFA|TBC1D9,-1.8,0
