_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.976548382041569,GO:0009069,M1,1,0,GO Biological Processes,19,serine family amino acid metabolic process,19_GO:0008152 metabolic process,-3.976548382041569,10.553692447425417,6.620356698690108,30211,39,367,5,1.3623978201634876,0.6051181662157951,1610|2731|10955|26227|29968,DAO|GLDC|SERINC3|PHGDH|PSAT1,-1.8229875653684569,0,41,0,0,-4.534835002855805,41.15940054495913,
1,-3.9228752593395497,hsa00260,M1,1,0,KEGG Pathway,24,"Glycine, serine and threonine metabolism",,-3.9228752593395497,10.289850136239782,6.51964172248412,30211,40,367,5,1.3623978201634876,0.6051181662157951,1610|2628|2731|26227|29968,DAO|GATM|GLDC|PHGDH|PSAT1,-1.792904508781009,0,41,0,0,-4.534835002855805,41.15940054495913,
1,-3.849354481289556,R-HSA-977347,M1,1,0,Reactome Gene Sets,6,Serine biosynthesis,,-3.849354481289556,27.439600363306084,8.797072449475321,30211,9,367,3,0.8174386920980926,0.4700155461353493,10955|26227|29968,SERINC3|PHGDH|PSAT1,-1.7555220972418757,0,41,0,0,-4.534835002855805,41.15940054495913,
1,-3.442990514592545,GO:0006563,M1,1,0,GO Biological Processes,19,L-serine metabolic process,19_GO:0008152 metabolic process,-3.442990514592545,20.579700272479563,7.522812896036437,30211,12,367,3,0.8174386920980926,0.4700155461353493,10955|26227|29968,SERINC3|PHGDH|PSAT1,-1.4765163412765774,0,41,0,0,-4.534835002855805,41.15940054495913,
1,-3.215027021187679,GO:0006520,M1,1,0,GO Biological Processes,19,cellular amino acid metabolic process,19_GO:0008152 metabolic process,-3.215027021187679,3.280821782569206,4.221202054729186,30211,276,367,11,2.997275204359673,0.8900660689209586,159|445|1610|1800|2731|3081|4942|8659|10955|26227|29968,ADSS2|ASS1|DAO|DPEP1|GLDC|HGD|OAT|ALDH4A1|SERINC3|PHGDH|PSAT1,-1.3262235028940976,0,41,0,0,-4.534835002855805,41.15940054495913,
1,-2.872367357299221,GO:1901607,M1,1,0,GO Biological Processes,19,alpha-amino acid biosynthetic process,19_GO:0008152 metabolic process,-2.872367357299221,6.143194111187929,4.673580799265466,30211,67,367,5,1.3623978201634876,0.6051181662157951,445|4942|10955|26227|29968,ASS1|OAT|SERINC3|PHGDH|PSAT1,-1.1133929072905588,0,41,0,0,-4.534835002855805,41.15940054495913,
1,-2.7327757363456793,GO:0008652,M1,1,0,GO Biological Processes,19,cellular amino acid biosynthetic process,19_GO:0008152 metabolic process,-2.7327757363456793,5.7165834090221015,4.443336733864295,30211,72,367,5,1.3623978201634876,0.6051181662157951,445|4942|10955|26227|29968,ASS1|OAT|SERINC3|PHGDH|PSAT1,-1.015873901862742,0,41,0,0,-4.534835002855805,41.15940054495913,
1,-2.6967726644793055,GO:0009070,M1,1,0,GO Biological Processes,19,serine family amino acid biosynthetic process,19_GO:0008152 metabolic process,-2.6967726644793055,11.759828727131179,5.469697750118004,30211,21,367,3,0.8174386920980926,0.4700155461353493,10955|26227|29968,SERINC3|PHGDH|PSAT1,-1.005225684263114,0,41,0,0,-4.534835002855805,41.15940054495913,
1,-2.192593159873138,R-HSA-71291,M1,1,0,Reactome Gene Sets,6,Metabolism of amino acids and derivatives,,-2.192593159873138,2.4211412085270076,3.0667285465792524,30211,374,367,11,2.997275204359673,0.8900660689209586,445|1610|1728|2628|2731|3081|4942|8659|10955|26227|29968,ASS1|DAO|NQO1|GATM|GLDC|HGD|OAT|ALDH4A1|SERINC3|PHGDH|PSAT1,-0.6822318605523159,0,41,0,0,-4.534835002855805,41.15940054495913,
1,-4.411972967311797,GO:0003013,M1,1,0,GO Biological Processes,19,circulatory system process,19_GO:0032501 multicellular organismal process,-4.411972967311797,3.0116634545092045,4.988852464779347,30211,492,367,18,4.9046321525885554,1.127326898699034,290|477|1910|2006|2244|4036|4635|5743|6338|6446|7422|9498|10159|23428|59272|83988|84879|114134,ANPEP|ATP1A2|EDNRB|ELN|FGB|LRP2|MYL4|PTGS2|SCNN1B|SGK1|VEGFA|SLC4A8|ATP6AP2|SLC7A8|ACE2|NCALD|MFSD2A|SLC2A13,-2.1371695595903493,0,42,1,1,-4.411972967311797,5.144925068119892,
1,-2.87287780687156,GO:0008015,M1,1,0,GO Biological Processes,19,blood circulation,19_GO:0032501 multicellular organismal process,-2.87287780687156,2.675361035422343,3.7405030495652847,30211,400,367,13,3.542234332425068,0.9648820136208264,290|477|1910|2006|2244|4635|5743|6338|6446|7422|10159|59272|83988,ANPEP|ATP1A2|EDNRB|ELN|FGB|MYL4|PTGS2|SCNN1B|SGK1|VEGFA|ATP6AP2|ACE2|NCALD,-1.1133929072905588,0,42,0,0,-4.411972967311797,5.144925068119892,
1,-2.729090861310729,GO:0008217,M1,1,0,GO Biological Processes,19,regulation of blood pressure,19_GO:0032501 multicellular organismal process,-2.729090861310729,3.5986361132204707,3.910098427872745,30211,183,367,8,2.1798365122615806,0.7622424324988892,290|477|1910|5743|6446|10159|59272|83988,ANPEP|ATP1A2|EDNRB|PTGS2|SGK1|ATP6AP2|ACE2|NCALD,-1.015873901862742,0,42,0,0,-4.411972967311797,5.144925068119892,
1,-2.272152834669228,GO:0051952,M1,1,0,GO Biological Processes,19,regulation of amine transport,19_GO:0051179 localization,-2.272152834669228,4.473847885321645,3.7005332940181304,30211,92,367,5,1.3623978201634876,0.6051181662157951,477|1136|6860|57586|59272,ATP1A2|CHRNA3|SYT4|SYT13|ACE2,-0.7282411449336302,0,42,0,0,-4.411972967311797,5.144925068119892,
1,-2.114779701118594,GO:0019229,M1,1,0,GO Biological Processes,19,regulation of vasoconstriction,19_GO:0032501 multicellular organismal process,-2.114779701118594,5.144925068119892,3.6809888286059382,30211,64,367,4,1.0899182561307903,0.5419811870409839,477|2244|5743|59272,ATP1A2|FGB|PTGS2|ACE2,-0.6207038005189893,0,42,0,0,-4.411972967311797,5.144925068119892,
1,-2.114723040589685,GO:0035296,M1,1,0,GO Biological Processes,19,regulation of tube diameter,19_GO:0065007 biological regulation,-2.114723040589685,3.5029277059539683,3.3034750197066125,30211,141,367,6,1.6348773841961852,0.6619575345465517,477|1910|2244|5743|6338|59272,ATP1A2|EDNRB|FGB|PTGS2|SCNN1B|ACE2,-0.6207038005189893,0,42,0,0,-4.411972967311797,5.144925068119892,
1,-2.114723040589685,GO:0097746,M1,1,0,GO Biological Processes,19,blood vessel diameter maintenance,19_GO:0032501 multicellular organismal process,-2.114723040589685,3.5029277059539683,3.3034750197066125,30211,141,367,6,1.6348773841961852,0.6619575345465517,477|1910|2244|5743|6338|59272,ATP1A2|EDNRB|FGB|PTGS2|SCNN1B|ACE2,-0.6207038005189893,0,42,0,0,-4.411972967311797,5.144925068119892,
1,-2.100312615679838,GO:0035150,M1,1,0,GO Biological Processes,19,regulation of tube size,19_GO:0065007 biological regulation,-2.100312615679838,3.4782592009824613,3.2825495162250875,30211,142,367,6,1.6348773841961852,0.6619575345465517,477|1910|2244|5743|6338|59272,ATP1A2|EDNRB|FGB|PTGS2|SCNN1B|ACE2,-0.610356091035147,0,42,0,0,-4.411972967311797,5.144925068119892,
1,-4.402513821886292,GO:0071470,M1,1,0,GO Biological Processes,19,cellular response to osmotic stress,19_GO:0050896 response to stimulus,-4.402513821886292,12.862312670299728,7.4451218988635315,30211,32,367,5,1.3623978201634876,0.6051181662157951,231|825|5269|5743|83959,AKR1B1|CAPN3|SERPINB6|PTGS2|SLC4A11,-2.1350096529063434,0,43,1,1,-4.402513821886292,12.862312670299728,
1,-3.6434609305626715,GO:0006970,M1,1,0,GO Biological Processes,19,response to osmotic stress,19_GO:0050896 response to stimulus,-3.6434609305626715,6.956518401964923,5.572241331775329,30211,71,367,6,1.6348773841961852,0.6619575345465517,231|825|5269|5743|9076|83959,AKR1B1|CAPN3|SERPINB6|PTGS2|CLDN1|SLC4A11,-1.6148388504978595,0,43,0,0,-4.402513821886292,12.862312670299728,
1,-2.8688000009121404,GO:0062197,M1,1,0,GO Biological Processes,19,cellular response to chemical stress,19_GO:0050896 response to stimulus,-2.8688000009121404,3.1783320884138324,3.904279825281809,30211,259,367,10,2.7247956403269753,0.84983577953801,231|825|1728|2034|4257|5179|5269|5743|83959|140809,AKR1B1|CAPN3|NQO1|EPAS1|MGST1|PENK|SERPINB6|PTGS2|SLC4A11|SRXN1,-1.110946311478774,0,43,0,0,-4.402513821886292,12.862312670299728,
1,-2.580204263976878,GO:0009651,M1,1,0,GO Biological Processes,19,response to salt stress,19_GO:0050896 response to stimulus,-2.580204263976878,10.737234924771945,5.180387831462793,30211,23,367,3,0.8174386920980926,0.4700155461353493,231|825|9076,AKR1B1|CAPN3|CLDN1,-0.9329223334939603,0,43,0,0,-4.402513821886292,12.862312670299728,
1,-4.0929547472175125,R-HSA-425366,M1,1,0,Reactome Gene Sets,6,"Transport of bile salts and organic acids, metal ions and amine compounds",,-4.0929547472175125,6.779195383875622,5.916787656841593,30211,85,367,7,1.9073569482288828,0.7140048700688963,1317|1356|6583|9123|85413|114134|204962,SLC31A1|CP|SLC22A4|SLC16A3|SLC22A16|SLC2A13|SLC44A5,-1.8943653194461882,0,44,1,1,-4.0929547472175125,10.289850136239783,
1,-3.230070073477409,GO:0072337,M1,1,0,GO Biological Processes,19,modified amino acid transport,19_GO:0051179 localization,-3.230070073477409,10.289850136239783,5.830571879937774,30211,32,367,4,1.0899182561307903,0.5419811870409839,4036|4257|6583|85413,LRP2|MGST1|SLC22A4|SLC22A16,-1.3382295184583457,0,44,0,0,-4.0929547472175125,10.289850136239783,
1,-3.178103559229745,GO:0015695,M1,1,0,GO Biological Processes,19,organic cation transport,19_GO:0051179 localization,-3.178103559229745,9.978036495747668,5.7223311724031,30211,33,367,4,1.0899182561307903,0.5419811870409839,6583|23428|85413|204962,SLC22A4|SLC7A8|SLC22A16|SLC44A5,-1.2982857645562806,0,44,0,0,-4.0929547472175125,10.289850136239783,
1,-4.0887623900907055,R-HSA-5083635,M1,1,0,Reactome Gene Sets,6,Defective B3GALTL causes PpS,,-4.0887623900907055,11.124162309448414,6.833188435870213,30211,37,367,5,1.3623978201634876,0.6051181662157951,9508|10418|54507|92949|157869,ADAMTS3|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-1.8943653194461882,0,45,1,1,-4.0887623900907055,11.124162309448414,
1,-4.03181401670415,R-HSA-5173214,M1,1,0,Reactome Gene Sets,6,O-glycosylation of TSR domain-containing proteins,,-4.03181401670415,10.831421196041877,6.724790102968035,30211,38,367,5,1.3623978201634876,0.6051181662157951,9508|10418|54507|92949|157869,ADAMTS3|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-1.8566727719170513,0,45,0,0,-4.0887623900907055,11.124162309448414,
1,-3.7469873817962616,R-HSA-3906995,M1,1,0,Reactome Gene Sets,6,Diseases associated with O-glycosylation of proteins,,-3.7469873817962616,7.263423625581022,5.733936575679863,30211,68,367,6,1.6348773841961852,0.6619575345465517,4854|9508|10418|54507|92949|157869,NOTCH3|ADAMTS3|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-1.688103696698914,0,45,0,0,-4.0887623900907055,11.124162309448414,
1,-3.424257676754893,R-HSA-3781865,M1,1,0,Reactome Gene Sets,6,Diseases of glycosylation,,-3.424257676754893,4.605247613422001,4.792153548092658,30211,143,367,8,2.1798365122615806,0.7622424324988892,4854|6385|9508|10020|10418|54507|92949|157869,NOTCH3|SDC4|ADAMTS3|GNE|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-1.4667383460918517,0,45,0,0,-4.0887623900907055,11.124162309448414,
1,-3.0501651359993915,R-HSA-5668914,M1,1,0,Reactome Gene Sets,6,Diseases of metabolism,,-3.0501651359993915,3.3599510648946227,4.112932019881358,30211,245,367,10,2.7247956403269753,0.84983577953801,1439|1591|4854|6385|9508|10020|10418|54507|92949|157869,CSF2RB|CYP24A1|NOTCH3|SDC4|ADAMTS3|GNE|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-1.2233077147475366,0,45,0,0,-4.0887623900907055,11.124162309448414,
1,-2.620277567273012,R-HSA-5173105,M1,1,0,Reactome Gene Sets,6,O-linked glycosylation,,-2.620277567273012,4.449664923779365,4.037709163846086,30211,111,367,6,1.6348773841961852,0.6619575345465517,2650|9508|10418|54507|92949|157869,GCNT1|ADAMTS3|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-0.9602284215077316,0,45,0,0,-4.0887623900907055,11.124162309448414,
1,-4.0887623900907055,hsa04960,M1,1,0,KEGG Pathway,24,Aldosterone-regulated sodium reabsorption,,-4.0887623900907055,11.124162309448414,6.833188435870213,30211,37,367,5,1.3623978201634876,0.6051181662157951,477|2810|6338|6340|6446,ATP1A2|SFN|SCNN1B|SCNN1G|SGK1,-1.8943653194461882,0,46,1,1,-4.0887623900907055,11.124162309448414,
1,-3.1575653826917196,GO:0050891,M1,1,0,GO Biological Processes,19,multicellular organismal water homeostasis,19_GO:0032501 multicellular organismal process,-3.1575653826917196,7.096448369820539,5.153538349981642,30211,58,367,5,1.3623978201634876,0.6051181662157951,231|2810|6338|6340|9076,AKR1B1|SFN|SCNN1B|SCNN1G|CLDN1,-1.2821716787230846,0,46,0,0,-4.0887623900907055,11.124162309448414,
1,-2.9316942957478576,GO:0030104,M1,1,0,GO Biological Processes,19,water homeostasis,19_GO:0065007 biological regulation,-2.9316942957478576,6.33221546845525,4.7723182809996505,30211,65,367,5,1.3623978201634876,0.6051181662157951,231|2810|6338|6340|9076,AKR1B1|SFN|SCNN1B|SCNN1G|CLDN1,-1.142516082625942,0,46,0,0,-4.0887623900907055,11.124162309448414,
1,-2.702827028928726,GO:0007588,M1,1,0,GO Biological Processes,19,excretion,19_GO:0032501 multicellular organismal process,-2.702827028928726,7.483527371810752,4.772561179950083,30211,44,367,4,1.0899182561307903,0.5419811870409839,1136|1910|6338|6340,CHRNA3|EDNRB|SCNN1B|SCNN1G,-1.005225684263114,0,46,0,0,-4.0887623900907055,11.124162309448414,
1,-2.580204263976878,GO:0098719,M1,1,0,GO Biological Processes,19,sodium ion import across plasma membrane,19_GO:0051179 localization,-2.580204263976878,10.737234924771945,5.180387831462793,30211,23,367,3,0.8174386920980926,0.4700155461353493,6338|6340|6549,SCNN1B|SCNN1G|SLC9A2,-0.9329223334939603,0,46,0,0,-4.0887623900907055,11.124162309448414,
1,-2.4251292313865753,GO:0008207,M1,1,0,GO Biological Processes,19,C21-steroid hormone metabolic process,19_GO:0008152 metabolic process,-2.4251292313865753,9.498323202682876,4.807333005253466,30211,26,367,3,0.8174386920980926,0.4700155461353493,231|1910|6338,AKR1B1|EDNRB|SCNN1B,-0.8298869189952104,0,46,0,0,-4.0887623900907055,11.124162309448414,
1,-2.377865132861922,GO:0071467,M1,1,0,GO Biological Processes,19,cellular response to pH,19_GO:0050896 response to stimulus,-2.377865132861922,9.146533454435362,4.696195957982536,30211,27,367,3,0.8174386920980926,0.4700155461353493,6338|6340|84329,SCNN1B|SCNN1G|HVCN1,-0.8020317294764923,0,46,0,0,-4.0887623900907055,11.124162309448414,
1,-2.206790727401347,GO:0042044,M1,1,0,GO Biological Processes,19,fluid transport,19_GO:0051179 localization,-2.206790727401347,7.966335589346928,4.303338413104187,30211,31,367,3,0.8174386920980926,0.4700155461353493,1910|6338|83959,EDNRB|SCNN1B|SLC4A11,-0.6938896870302522,0,46,0,0,-4.0887623900907055,11.124162309448414,
1,-4.0513292456087395,WP5053,M1,1,0,WikiPathways,27,Development of ureteric collection system,,-4.0513292456087395,8.231880108991826,6.218073649218377,30211,60,367,6,1.6348773841961852,0.6619575345465517,652|2674|2735|7481|57216|80000,BMP4|GFRA1|GLI1|WNT11|VANGL2|GREB1L,-1.8599798680462278,0,47,1,1,-4.0513292456087395,30.869550408719345,
1,-4.021514598999852,GO:2000826,M1,1,0,GO Biological Processes,19,regulation of heart morphogenesis,19_GO:0032502 developmental process,-4.021514598999852,30.869550408719345,9.369761081518533,30211,8,367,3,0.8174386920980926,0.4700155461353493,652|7481|22943,BMP4|WNT11|DKK1,-1.8566727719170513,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-3.711894861264,GO:0048844,M1,1,0,GO Biological Processes,19,artery morphogenesis,19_GO:0032502 developmental process,-3.711894861264,7.15815661651463,5.678964077773466,30211,69,367,6,1.6348773841961852,0.6619575345465517,652|4036|4854|7422|7481|27329,BMP4|LRP2|NOTCH3|VEGFA|WNT11|ANGPTL3,-1.6640625226461332,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-3.5640051129937804,GO:0003139,M1,1,0,GO Biological Processes,19,secondary heart field specification,19_GO:0032502 developmental process,-3.5640051129937804,22.45058211543225,7.890632783934479,30211,11,367,3,0.8174386920980926,0.4700155461353493,652|4036|7481,BMP4|LRP2|WNT11,-1.5577638128063251,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-3.442990514592545,GO:0003128,M1,1,0,GO Biological Processes,19,heart field specification,19_GO:0032502 developmental process,-3.442990514592545,20.579700272479563,7.522812896036437,30211,12,367,3,0.8174386920980926,0.4700155461353493,652|4036|7481,BMP4|LRP2|WNT11,-1.4765163412765774,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-3.052898222049896,GO:0060914,M1,1,0,GO Biological Processes,19,heart formation,19_GO:0032502 developmental process,-3.052898222049896,15.434775204359672,6.40445794766588,30211,16,367,3,0.8174386920980926,0.4700155461353493,652|4036|7481,BMP4|LRP2|WNT11,-1.2234087049722968,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-3.052898222049896,GO:0072176,M1,1,0,GO Biological Processes,19,nephric duct development,19_GO:0032502 developmental process,-3.052898222049896,15.434775204359672,6.40445794766588,30211,16,367,3,0.8174386920980926,0.4700155461353493,652|7481|80000,BMP4|WNT11|GREB1L,-1.2234087049722968,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-3.032325113177106,GO:0048645,M1,1,0,GO Biological Processes,19,animal organ formation,19_GO:0032502 developmental process,-3.032325113177106,9.146533454435364,5.423508628381561,30211,36,367,4,1.0899182561307903,0.5419811870409839,652|4036|7481|157506,BMP4|LRP2|WNT11|RDH10,-1.2145563984271872,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-3.0234814500769134,GO:0048565,M1,1,0,GO Biological Processes,19,digestive tract development,19_GO:0032502 developmental process,-3.0234814500769134,4.537256752987621,4.429763434658469,30211,127,367,7,1.9073569482288828,0.7140048700688963,445|652|1543|1910|2735|3572|7481,ASS1|BMP4|CYP1A1|EDNRB|GLI1|IL6ST|WNT11,-1.2081921969592642,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-3.0035226295696584,GO:0072006,M1,1,0,GO Biological Processes,19,nephron development,19_GO:0032502 developmental process,-3.0035226295696584,4.501809434604905,4.402676753573569,30211,128,367,7,1.9073569482288828,0.7140048700688963,652|1910|4643|4854|7481|26249|80000,BMP4|EDNRB|MYO1E|NOTCH3|WNT11|KLHL3|GREB1L,-1.1921313345848554,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-3.0035226295696584,GO:0072073,M1,1,0,GO Biological Processes,19,kidney epithelium development,19_GO:0032502 developmental process,-3.0035226295696584,4.501809434604905,4.402676753573569,30211,128,367,7,1.9073569482288828,0.7140048700688963,652|1910|4643|6385|7481|26249|80000,BMP4|EDNRB|MYO1E|SDC4|WNT11|KLHL3|GREB1L,-1.1921313345848554,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.9423883039166108,GO:0060840,M1,1,0,GO Biological Processes,19,artery development,19_GO:0032502 developmental process,-2.9423883039166108,5.144925068119891,4.5106667836527015,30211,96,367,6,1.6348773841961852,0.6619575345465517,652|4036|4854|7422|7481|27329,BMP4|LRP2|NOTCH3|VEGFA|WNT11|ANGPTL3,-1.1495859155329116,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.897218445343506,GO:0010092,M1,1,0,GO Biological Processes,19,specification of animal organ identity,19_GO:0032502 developmental process,-2.897218445343506,13.719800181653042,5.986090619928441,30211,18,367,3,0.8174386920980926,0.4700155461353493,652|4036|7481,BMP4|LRP2|WNT11,-1.1268743805217254,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.897218445343506,GO:0030903,M1,1,0,GO Biological Processes,19,notochord development,19_GO:0032502 developmental process,-2.897218445343506,13.719800181653042,5.986090619928441,30211,18,367,3,0.8174386920980926,0.4700155461353493,2735|6491|7481,GLI1|STIL|WNT11,-1.1268743805217254,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.873228304466855,GO:0072009,M1,1,0,GO Biological Processes,19,nephron epithelium development,19_GO:0032502 developmental process,-2.873228304466855,4.989018247873833,4.408528964879214,30211,99,367,6,1.6348773841961852,0.6619575345465517,652|1910|4643|7481|26249|80000,BMP4|EDNRB|MYO1E|WNT11|KLHL3|GREB1L,-1.1133929072905588,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.7961280878490813,GO:0055123,M1,1,0,GO Biological Processes,19,digestive system development,19_GO:0032502 developmental process,-2.7961280878490813,4.14555113402466,4.121951451533713,30211,139,367,7,1.9073569482288828,0.7140048700688963,445|652|1543|1910|2735|3572|7481,ASS1|BMP4|CYP1A1|EDNRB|GLI1|IL6ST|WNT11,-1.0632844946975768,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.723798092403636,GO:0001503,M1,1,0,GO Biological Processes,19,ossification,19_GO:0032501 multicellular organismal process,-2.723798092403636,3.0375941361593455,3.736425339304657,30211,271,367,10,2.7247956403269753,0.84983577953801,652|1591|2735|4322|5179|5743|7481|8840|54829|81621,BMP4|CYP24A1|GLI1|MMP13|PENK|PTGS2|WNT11|CCN4|ASPN|KAZALD1,-1.0115899475367938,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.6291589153431922,GO:0003151,M1,1,0,GO Biological Processes,19,outflow tract morphogenesis,19_GO:0032502 developmental process,-2.6291589153431922,5.415710598020938,4.274168897577952,30211,76,367,5,1.3623978201634876,0.6051181662157951,652|2006|4036|7422|7481,BMP4|ELN|LRP2|VEGFA|WNT11,-0.9646185766894504,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.580204263976878,GO:0003401,M1,1,0,GO Biological Processes,19,axis elongation,19_GO:0040007 growth,-2.580204263976878,10.737234924771945,5.180387831462793,30211,23,367,3,0.8174386920980926,0.4700155461353493,652|7481|157506,BMP4|WNT11|RDH10,-0.9329223334939603,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.4626969557914102,GO:0060993,M1,1,0,GO Biological Processes,19,kidney morphogenesis,19_GO:0032502 developmental process,-2.4626969557914102,4.958963921079413,4.00511801825166,30211,83,367,5,1.3623978201634876,0.6051181662157951,652|2650|7481|26249|80000,BMP4|GCNT1|WNT11|KLHL3|GREB1L,-0.8595213054922664,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.4251292313865753,GO:0003156,M1,1,0,GO Biological Processes,19,regulation of animal organ formation,19_GO:0032502 developmental process,-2.4251292313865753,9.498323202682876,4.807333005253466,30211,26,367,3,0.8174386920980926,0.4700155461353493,652|7481|22943,BMP4|WNT11|DKK1,-0.8298869189952104,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.2889920358246383,GO:0010453,M1,1,0,GO Biological Processes,19,regulation of cell fate commitment,19_GO:0032502 developmental process,-2.2889920358246383,8.515738043784648,4.49031186770282,30211,29,367,3,0.8174386920980926,0.4700155461353493,652|7481|22943,BMP4|WNT11|DKK1,-0.7388809540074943,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.2889920358246383,GO:0010464,M1,1,0,GO Biological Processes,19,regulation of mesenchymal cell proliferation,19_GO:0050789 regulation of biological process,-2.2889920358246383,8.515738043784648,4.49031186770282,30211,29,367,3,0.8174386920980926,0.4700155461353493,652|3791|7481,BMP4|KDR|WNT11,-0.7388809540074943,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.2507293534230826,GO:0001649,M1,1,0,GO Biological Processes,19,osteoblast differentiation,19_GO:0032502 developmental process,-2.2507293534230826,3.7417636859053753,3.5007828104423724,30211,132,367,6,1.6348773841961852,0.6619575345465517,652|1591|2735|5179|7481|8840,BMP4|CYP24A1|GLI1|PENK|WNT11|CCN4,-0.7173341108669258,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.247115686518839,GO:0061037,M1,1,0,GO Biological Processes,19,negative regulation of cartilage development,19_GO:0032502 developmental process,-2.247115686518839,8.231880108991826,4.394656263216893,30211,30,367,3,0.8174386920980926,0.4700155461353493,652|7481|8840,BMP4|WNT11|CCN4,-0.7173341108669258,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.247115686518839,GO:0110110,M1,1,0,GO Biological Processes,19,positive regulation of animal organ morphogenesis,19_GO:0032502 developmental process,-2.247115686518839,8.231880108991826,4.394656263216893,30211,30,367,3,0.8174386920980926,0.4700155461353493,652|7481|22943,BMP4|WNT11|DKK1,-0.7173341108669258,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.1888370628507414,GO:0045667,M1,1,0,GO Biological Processes,19,regulation of osteoblast differentiation,19_GO:0032502 developmental process,-2.1888370628507414,3.631711812790511,3.41102455000906,30211,136,367,6,1.6348773841961852,0.6619575345465517,652|2735|3572|8840|202151|338557,BMP4|GLI1|IL6ST|CCN4|RANBP3L|FFAR4,-0.6797400860586791,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.1387134206227176,GO:0072078,M1,1,0,GO Biological Processes,19,nephron tubule morphogenesis,19_GO:0032502 developmental process,-2.1387134206227176,5.226590545391636,3.7240120513848,30211,63,367,4,1.0899182561307903,0.5419811870409839,652|7481|26249|80000,BMP4|WNT11|KLHL3|GREB1L,-0.6365051813408255,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.1387134206227176,hsa05217,M1,1,0,KEGG Pathway,24,Basal cell carcinoma,,-2.1387134206227176,5.226590545391636,3.7240120513848,30211,63,367,4,1.0899182561307903,0.5419811870409839,652|2735|7481|8643,BMP4|GLI1|WNT11|PTCH2,-0.6365051813408255,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.0912893641484827,GO:0072088,M1,1,0,GO Biological Processes,19,nephron epithelium morphogenesis,19_GO:0032502 developmental process,-2.0912893641484827,5.065772374764201,3.6388551710367536,30211,65,367,4,1.0899182561307903,0.5419811870409839,652|7481|26249|80000,BMP4|WNT11|KLHL3|GREB1L,-0.6073314774388837,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.045583759592668,GO:0061333,M1,1,0,GO Biological Processes,19,renal tubule morphogenesis,19_GO:0032502 developmental process,-2.045583759592668,4.9145552889503445,3.557126182794564,30211,67,367,4,1.0899182561307903,0.5419811870409839,652|7481|26249|80000,BMP4|WNT11|KLHL3|GREB1L,-0.5733801622645609,0,47,0,0,-4.0513292456087395,30.869550408719345,
1,-2.045583759592668,GO:0072028,M1,1,0,GO Biological Processes,19,nephron morphogenesis,19_GO:0032502 developmental process,-2.045583759592668,4.9145552889503445,3.557126182794564,30211,67,367,4,1.0899182561307903,0.5419811870409839,652|7481|26249|80000,BMP4|WNT11|KLHL3|GREB1L,-0.5733801622645609,0,47,0,0,-4.0513292456087395,30.869550408719345,
