gene_id,transcript_id(s),length,effective_length,expected_count,TPM,FPKM
ENSNVIG00000011005,ENSNVIT00000016378,4488,4326.05,2,0.01,0.02
ENSNVIG00000011006,"ENSNVIT00000016386,ENSNVIT00000016411",3652,3490.05,3653,12.13,49.73
ENSNVIG00000011007,ENSNVIT00000016337,1257,1095.05,876.66,9.28,38.03
ENSNVIG00000011008,"ENSNVIT00000016649,ENSNVIT00000016707,ENSNVIT00000016725,ENSNVIT00000016772,ENSNVIT00000016795,ENSNVIT00000016840,ENSNVIT00000016844,ENSNVIT00000016850,ENSNVIT00000016866",2371.68,2209.73,1529,8.02,32.87
ENSNVIG00000011009,ENSNVIT00000016342,108,3.67,0,0,0
ENSNVIG00000011010,ENSNVIT00000016341,107,3.49,0,0,0
ENSNVIG00000011011,ENSNVIT00000016345,911,749.05,4581,70.89,290.56
ENSNVIG00000011012,ENSNVIT00000016348,1668,1506.05,138,1.06,4.35
ENSNVIG00000011013,ENSNVIT00000016343,252,95.11,83,10.11,41.46
ENSNVIG00000011014,ENSNVIT00000016340,1857,1695.05,0,0,0
ENSNVIG00000011015,ENSNVIT00000016395,4081,3919.05,3781,11.18,45.84
ENSNVIG00000011016,ENSNVIT00000016352,2669,2507.05,2081,9.62,39.44
ENSNVIG00000011017,ENSNVIT00000016356,2492,2330.05,191,0.95,3.89
ENSNVIG00000011018,ENSNVIT00000016355,288,128.71,591.22,53.24,218.24
ENSNVIG00000011019,ENSNVIT00000016359,1307,1145.05,1145,11.59,47.51
ENSNVIG00000011020,"ENSNVIT00000016396,ENSNVIT00000016401,ENSNVIT00000016423",1651,1489.07,647,5.04,20.64
ENSNVIG00000011021,ENSNVIT00000016390,2292,2130.05,177,0.96,3.95
ENSNVIG00000011022,ENSNVIT00000016360,177,34.07,0,0,0
ENSNVIG00000011023,ENSNVIT00000016361,315,154.68,0,0,0
ENSNVIG00000011024,ENSNVIT00000016368,813,651.05,0,0,0
ENSNVIG00000011025,ENSNVIT00000016366,2574,2412.05,6676,32.08,131.5
ENSNVIG00000011026,ENSNVIT00000016365,121,6.7,0,0,0
ENSNVIG00000011027,ENSNVIT00000016370,2717,2555.05,480,2.18,8.93
ENSNVIG00000011028,ENSNVIT00000016428,1452,1290.05,2458,22.08,90.52
ENSNVIG00000011029,"ENSNVIT00000016498,ENSNVIT00000016514",2521.96,2360.01,85,0.42,1.71
ENSNVIG00000011030,"ENSNVIT00000016381,ENSNVIT00000016402",1524.78,1362.83,222,1.89,7.74
ENSNVIG00000011031,"ENSNVIT00000016393,ENSNVIT00000016406,ENSNVIT00000016413",1951,1789.05,1265,8.2,33.59
ENSNVIG00000011032,ENSNVIT00000016380,1812,1650.05,1146,8.05,33
ENSNVIG00000011033,"ENSNVIT00000016528,ENSNVIT00000016535,ENSNVIT00000016553",2745.01,2583.07,559,2.51,10.28
ENSNVIG00000011034,ENSNVIT00000016369,123,7.28,0,0,0
ENSNVIG00000011035,ENSNVIT00000016372,94,1.65,0,0,0
ENSNVIG00000011036,ENSNVIT00000016397,1527,1365.05,34,0.29,1.18
ENSNVIG00000011037,ENSNVIT00000016382,1173,1011.05,11.99,0.14,0.56
ENSNVIG00000011038,ENSNVIT00000016389,1135,973.05,1059,12.61,51.71
ENSNVIG00000011039,ENSNVIT00000016392,1053,891.05,7,0.09,0.37
ENSNVIG00000011040,ENSNVIT00000016439,2118,1956.05,11,0.07,0.27
ENSNVIG00000011041,ENSNVIT00000016388,1948,1786.05,4,0.03,0.11
ENSNVIG00000011042,ENSNVIT00000016391,144,15.17,0,0,0
ENSNVIG00000011043,ENSNVIT00000016527,2374,2212.05,870,4.56,18.69
ENSNVIG00000011044,ENSNVIT00000016398,276,117.34,13,1.28,5.26
ENSNVIG00000011045,ENSNVIT00000016399,141,13.85,0,0,0
ENSNVIG00000011046,ENSNVIT00000016416,1332,1170.05,88,0.87,3.57
ENSNVIG00000011047,ENSNVIT00000016419,2811,2649.05,174,0.76,3.12
ENSNVIG00000011048,ENSNVIT00000016400,105,3.14,0,0,0
ENSNVIG00000011049,"ENSNVIT00000016421,ENSNVIT00000016431,ENSNVIT00000016436",2478.18,2316.23,1698,8.5,34.83
ENSNVIG00000011050,ENSNVIT00000016417,558,396.07,0,0,0
ENSNVIG00000011051,ENSNVIT00000016409,903,741.05,0,0,0
ENSNVIG00000011052,ENSNVIT00000016408,372,210.6,0,0,0
ENSNVIG00000011053,ENSNVIT00000016415,747,585.05,0,0,0
ENSNVIG00000011054,ENSNVIT00000016412,2181,2019.05,736,4.23,17.32
ENSNVIG00000011055,"ENSNVIT00000016422,ENSNVIT00000016434",789.82,627.88,370,6.83,28
ENSNVIG00000011056,ENSNVIT00000016512,11895,11733.05,220,0.22,0.89
ENSNVIG00000011057,ENSNVIT00000016414,423,261.26,0,0,0
ENSNVIG00000011058,ENSNVIT00000016440,1119,957.05,177,2.14,8.79
ENSNVIG00000011059,ENSNVIT00000016507,2958,2796.05,315,1.31,5.35
ENSNVIG00000011060,"ENSNVIT00000016479,ENSNVIT00000016484,ENSNVIT00000016493",1161,999.05,3,0.03,0.14
ENSNVIG00000011061,ENSNVIT00000016425,1986,1824.05,298,1.89,7.76
ENSNVIG00000011062,ENSNVIT00000016418,1946,1784.05,110,0.71,2.93
ENSNVIG00000011063,"ENSNVIT00000016635,ENSNVIT00000016640,ENSNVIT00000016654,ENSNVIT00000016694",2906.41,2744.46,1580,6.67,27.35
ENSNVIG00000011064,ENSNVIT00000016426,252,95.11,0,0,0
ENSNVIG00000011065,"ENSNVIT00000016468,ENSNVIT00000016472",3275.85,3115.12,928,3.45,14.15
ENSNVIG00000011066,ENSNVIT00000016432,603,441.06,0,0,0
ENSNVIG00000011067,ENSNVIT00000016430,708,546.06,0,0,0
ENSNVIG00000011068,"ENSNVIT00000016435,ENSNVIT00000016445",1310.3,1148.36,1273,12.85,52.67
ENSNVIG00000011069,ENSNVIT00000016449,4035,3873.05,1,0,0.01
ENSNVIG00000011070,"ENSNVIT00000016457,ENSNVIT00000016464,ENSNVIT00000016488",1833,1671.05,1651,11.45,46.94
ENSNVIG00000011071,"ENSNVIT00000016456,ENSNVIT00000016461",1098,936.05,7,0.09,0.36
ENSNVIG00000011072,ENSNVIT00000016427,114,4.91,0,0,0
ENSNVIG00000011073,ENSNVIT00000016448,2116,1954.05,1081,6.41,26.28
ENSNVIG00000011074,"ENSNVIT00000016532,ENSNVIT00000016539,ENSNVIT00000016549",1543.02,1381.07,95,0.8,3.27
ENSNVIG00000011075,ENSNVIT00000016429,339,178.09,0,0,0
ENSNVIG00000011076,ENSNVIT00000016433,107,3.49,0,0,0
ENSNVIG00000011077,"ENSNVIT00000016477,ENSNVIT00000016509,ENSNVIT00000016520,ENSNVIT00000016540",4433.55,4271.6,519,1.41,5.77
ENSNVIG00000011078,ENSNVIT00000016453,942,780.05,0,0,0
ENSNVIG00000011079,"ENSNVIT00000016678,ENSNVIT00000016710",3674.64,3512.69,1387,4.58,18.76
ENSNVIG00000011080,ENSNVIT00000016441,3195,3033.05,757,2.89,11.86
ENSNVIG00000011081,"ENSNVIT00000016683,ENSNVIT00000016721",5961,5799.05,10,0.02,0.08
ENSNVIG00000011082,ENSNVIT00000016438,471,309.13,1,0.04,0.15
ENSNVIG00000011083,ENSNVIT00000016451,1167,1005.05,373,4.3,17.63
ENSNVIG00000011084,ENSNVIT00000016443,132,10.26,0,0,0
ENSNVIG00000011085,"ENSNVIT00000016686,ENSNVIT00000016771,ENSNVIT00000016846,ENSNVIT00000016901,ENSNVIT00000016923,ENSNVIT00000016934,ENSNVIT00000016941,ENSNVIT00000017009",5390.55,5228.61,2697,5.98,24.51
ENSNVIG00000011086,"ENSNVIT00000016481,ENSNVIT00000016487,ENSNVIT00000016495,ENSNVIT00000016504,ENSNVIT00000016521",1542.12,1380.18,1878,15.77,64.65
ENSNVIG00000011087,ENSNVIT00000016450,1004,842.05,44,0.61,2.48
ENSNVIG00000011088,ENSNVIT00000016452,3714,3552.05,152,0.5,2.03
ENSNVIG00000011089,"ENSNVIT00000016460,ENSNVIT00000016491",2217,2055.05,1796,10.13,41.52
ENSNVIG00000011090,ENSNVIT00000016455,924,762.05,1,0.02,0.06
ENSNVIG00000011091,ENSNVIT00000016458,118,5.89,0,0,0
ENSNVIG00000011092,ENSNVIT00000016470,408,246.33,120.79,5.68,23.3
ENSNVIG00000011093,ENSNVIT00000016466,3432,3270.05,380,1.35,5.52
ENSNVIG00000011094,"ENSNVIT00000016478,ENSNVIT00000016482",813,651.05,354,6.3,25.83
ENSNVIG00000011095,ENSNVIT00000016475,4665,4503.05,21,0.05,0.22
ENSNVIG00000011096,"ENSNVIT00000016508,ENSNVIT00000016525,ENSNVIT00000016547",2894.58,2732.63,1055.77,4.48,18.36
ENSNVIG00000011097,ENSNVIT00000016476,852,690.05,553,9.29,38.07
ENSNVIG00000011098,ENSNVIT00000016465,101,2.51,0,0,0
ENSNVIG00000011099,"ENSNVIT00000016529,ENSNVIT00000016536",2352,2190.05,70,0.37,1.52
ENSNVIG00000011100,"ENSNVIT00000016537,ENSNVIT00000016545,ENSNVIT00000016557,ENSNVIT00000016573",3743.62,3581.68,31,0.1,0.41
ENSNVIG00000011101,ENSNVIT00000016483,1992,1830.05,24,0.15,0.62
ENSNVIG00000011102,ENSNVIT00000016473,1770,1608.05,385,2.78,11.37
ENSNVIG00000011103,ENSNVIT00000016469,130,9.55,4,4.86,19.9
ENSNVIG00000011104,ENSNVIT00000016471,107,3.49,0,0,0
ENSNVIG00000011105,ENSNVIT00000016490,138,12.59,0,0,0
ENSNVIG00000011106,ENSNVIT00000016474,123,7.28,0,0,0
ENSNVIG00000011107,"ENSNVIT00000017103,ENSNVIT00000017138,ENSNVIT00000017171,ENSNVIT00000017186,ENSNVIT00000017200,ENSNVIT00000017228",5750.1,5588.15,2943,6.1,25.02
ENSNVIG00000011108,ENSNVIT00000016489,1665,1503.05,0,0,0
ENSNVIG00000011109,ENSNVIT00000016480,1083,921.05,25,0.31,1.29
ENSNVIG00000011110,ENSNVIT00000016485,3076,2914.05,2833,11.27,46.19
ENSNVIG00000011111,"ENSNVIT00000016526,ENSNVIT00000016574",2552.23,2390.29,1632,7.91,32.44
ENSNVIG00000011112,ENSNVIT00000016486,107,3.49,0,0,0
ENSNVIG00000011113,"ENSNVIT00000016562,ENSNVIT00000016567",2725.5,2563.55,0,0,0
ENSNVIG00000011114,"ENSNVIT00000016530,ENSNVIT00000016533",801,639.05,5815,105.47,432.31
ENSNVIG00000011115,"ENSNVIT00000016670,ENSNVIT00000016709",1841.61,1679.66,65,0.45,1.84
ENSNVIG00000011116,"ENSNVIT00000016664,ENSNVIT00000016746,ENSNVIT00000016764,ENSNVIT00000016828,ENSNVIT00000016837,ENSNVIT00000016925",2015.52,1853.57,1545,9.66,39.6
ENSNVIG00000011117,"ENSNVIT00000017817,ENSNVIT00000017832,ENSNVIT00000017841,ENSNVIT00000017856,ENSNVIT00000017857,ENSNVIT00000017859",2045.33,1883.38,289,1.78,7.29
ENSNVIG00000011118,ENSNVIT00000016494,210,58.77,0,0,0
ENSNVIG00000011119,ENSNVIT00000016501,840,678.05,18,0.31,1.26
ENSNVIG00000011120,ENSNVIT00000016492,131,9.9,54.5,63.79,261.47
ENSNVIG00000011121,ENSNVIT00000016519,1607,1445.05,2500,20.05,82.19
ENSNVIG00000011122,ENSNVIT00000016523,2275,2113.05,1111,6.09,24.98
ENSNVIG00000011123,ENSNVIT00000016499,183,38.21,0,0,0
ENSNVIG00000011124,"ENSNVIT00000016595,ENSNVIT00000016603,ENSNVIT00000016615",2292.05,2130.1,395,2.15,8.81
ENSNVIG00000011125,"ENSNVIT00000016663,ENSNVIT00000016742,ENSNVIT00000016782",3401.81,3239.87,503,1.8,7.38
ENSNVIG00000011126,ENSNVIT00000016497,105,3.14,0,0,0
ENSNVIG00000011127,ENSNVIT00000016500,123,7.28,0,0,0
ENSNVIG00000011128,ENSNVIT00000016511,1035,873.05,0,0,0
ENSNVIG00000011129,ENSNVIT00000016506,231,76.43,1.06,0.16,0.66
ENSNVIG00000011130,ENSNVIT00000016503,137,12.18,0,0,0
ENSNVIG00000011131,ENSNVIT00000016524,366,204.67,0,0,0
ENSNVIG00000011132,ENSNVIT00000016510,2198,2036.05,2962,16.86,69.12
ENSNVIG00000011133,ENSNVIT00000016518,225,71.27,0,0,0
ENSNVIG00000011134,ENSNVIT00000016513,137,12.18,0,0,0
ENSNVIG00000011135,"ENSNVIT00000016516,ENSNVIT00000016522",301,141.15,3,0.25,1.01
ENSNVIG00000011136,ENSNVIT00000016531,1215,1053.05,0,0,0
ENSNVIG00000011137,"ENSNVIT00000016749,ENSNVIT00000016791,ENSNVIT00000016802,ENSNVIT00000016806",2236.74,2074.79,19,0.11,0.44
ENSNVIG00000011138,ENSNVIT00000016534,103,2.81,0,0,0
ENSNVIG00000011139,ENSNVIT00000016541,1248,1086.05,26,0.28,1.14
ENSNVIG00000011140,ENSNVIT00000016548,180,36.12,5,1.6,6.58
ENSNVIG00000011141,ENSNVIT00000016556,1224,1062.05,0,0,0
ENSNVIG00000011142,ENSNVIT00000016583,1500,1338.05,6431,55.71,228.35
ENSNVIG00000011143,ENSNVIT00000016538,107,3.49,0,0,0
ENSNVIG00000011144,ENSNVIT00000016551,641,479.06,137,3.31,13.59
ENSNVIG00000011145,ENSNVIT00000016542,110,4.06,0,0,0
ENSNVIG00000011146,ENSNVIT00000016559,951,789.05,1,0.01,0.06
ENSNVIG00000011147,ENSNVIT00000016555,3004,2842.05,1618,6.6,27.05
ENSNVIG00000011148,ENSNVIT00000016543,123,7.28,174,276.91,1135.06
ENSNVIG00000011149,ENSNVIT00000016552,417,255.28,48,2.18,8.93
ENSNVIG00000011150,"ENSNVIT00000016558,ENSNVIT00000016566",4357.85,4195.9,1849,5.11,20.94
ENSNVIG00000011151,ENSNVIT00000016550,225,71.27,3,0.49,2
ENSNVIG00000011152,ENSNVIT00000016657,2778,2616.05,433,1.92,7.86
ENSNVIG00000011153,ENSNVIT00000016546,110,4.06,12,34.27,140.46
ENSNVIG00000011154,"ENSNVIT00000016560,ENSNVIT00000016568",1160,998.05,399,4.63,18.99
ENSNVIG00000011155,ENSNVIT00000016554,290,130.61,22.95,2.04,8.35
ENSNVIG00000011156,ENSNVIT00000016598,1020,858.05,749,10.12,41.47
ENSNVIG00000011157,ENSNVIT00000016563,294,134.44,31,2.67,10.96
ENSNVIG00000011158,ENSNVIT00000016578,1344,1182.05,243,2.38,9.77
ENSNVIG00000011159,ENSNVIT00000016564,309,148.87,0,0,0
ENSNVIG00000011160,ENSNVIT00000016565,2278,2116.05,113,0.62,2.54
ENSNVIG00000011161,"ENSNVIT00000016579,ENSNVIT00000016586",1983.98,1822.04,376,2.39,9.8
ENSNVIG00000011162,"ENSNVIT00000016575,ENSNVIT00000016585",927,765.05,24,0.36,1.49
ENSNVIG00000011163,ENSNVIT00000016570,3281,3119.05,932,3.46,14.2
ENSNVIG00000011164,"ENSNVIT00000016582,ENSNVIT00000016587",2436.56,2274.61,42,0.21,0.88
ENSNVIG00000011165,ENSNVIT00000016572,666,504.06,0,0,0
ENSNVIG00000011166,"ENSNVIT00000016659,ENSNVIT00000016691",549,387.07,83,2.49,10.19
ENSNVIG00000011167,ENSNVIT00000016569,792,630.05,159,2.93,11.99
ENSNVIG00000011168,"ENSNVIT00000016665,ENSNVIT00000016685",1167,1005.05,0,0,0
ENSNVIG00000011169,ENSNVIT00000016656,2391,2229.05,67,0.35,1.43
ENSNVIG00000011170,ENSNVIT00000016589,109,3.86,0,0,0
ENSNVIG00000011171,ENSNVIT00000016580,2328,2166.05,432,2.31,9.48
ENSNVIG00000011172,ENSNVIT00000016576,957,795.05,0,0,0
ENSNVIG00000011173,ENSNVIT00000016577,351,189.88,39.13,2.39,9.79
ENSNVIG00000011174,ENSNVIT00000016590,1604,1442.05,209,1.68,6.89
ENSNVIG00000011175,"ENSNVIT00000016605,ENSNVIT00000016610",2033.48,1871.53,2353,14.57,59.73
ENSNVIG00000011176,"ENSNVIT00000016619,ENSNVIT00000016658",3027.65,2865.7,358,1.45,5.94
ENSNVIG00000011177,"ENSNVIT00000016599,ENSNVIT00000016614,ENSNVIT00000016628",1263.25,1101.31,109,1.15,4.7
ENSNVIG00000011178,ENSNVIT00000016591,957,795.05,0,0,0
ENSNVIG00000011179,ENSNVIT00000016581,107,3.49,0,0,0
ENSNVIG00000011180,"ENSNVIT00000016601,ENSNVIT00000016617",2316.95,2155,592,3.18,13.05
ENSNVIG00000011181,ENSNVIT00000016604,2637,2475.05,30,0.14,0.58
ENSNVIG00000011182,"ENSNVIT00000016613,ENSNVIT00000016625",1158.39,996.45,303,3.52,14.45
ENSNVIG00000011183,"ENSNVIT00000016637,ENSNVIT00000016652",2690.9,2528.96,852,3.9,16.01
ENSNVIG00000011184,ENSNVIT00000016593,119,6.15,0,0,0
ENSNVIG00000011185,ENSNVIT00000016602,879,717.05,0,0,0
ENSNVIG00000011186,ENSNVIT00000016596,104,2.97,0,0,0
ENSNVIG00000011187,ENSNVIT00000016597,957,795.05,0,0,0
ENSNVIG00000011188,"ENSNVIT00000016600,ENSNVIT00000016608",1650.75,1488.81,1170,9.11,37.34
ENSNVIG00000011189,"ENSNVIT00000016626,ENSNVIT00000016645,ENSNVIT00000016661,ENSNVIT00000016672",1311,1149.05,2683,27.06,110.93
ENSNVIG00000011190,"ENSNVIT00000016616,ENSNVIT00000016618,ENSNVIT00000016630",1831.84,1669.89,242,1.68,6.89
ENSNVIG00000011191,ENSNVIT00000016609,132,10.26,0,0,0
ENSNVIG00000011192,ENSNVIT00000016621,903,741.05,0,0,0
ENSNVIG00000011193,ENSNVIT00000016612,120,6.43,0,0,0
ENSNVIG00000011194,ENSNVIT00000016622,345,183.98,0,0,0
ENSNVIG00000011195,ENSNVIT00000016611,110,4.06,2,5.71,23.41
ENSNVIG00000011196,ENSNVIT00000016666,3153,2991.05,1132,4.39,17.98
ENSNVIG00000011197,ENSNVIT00000016624,1338,1176.05,93,0.92,3.76
ENSNVIG00000011198,"ENSNVIT00000016861,ENSNVIT00000016877",5075.97,4914.02,475,1.12,4.59
ENSNVIG00000011199,ENSNVIT00000016623,249,92.39,165.12,20.71,84.91
ENSNVIG00000011200,ENSNVIT00000016631,1323,1161.05,244.57,2.44,10.01
ENSNVIG00000011201,ENSNVIT00000016620,124,7.58,0,0,0
ENSNVIG00000011202,ENSNVIT00000016629,867,705.05,0,0,0
ENSNVIG00000011203,ENSNVIT00000016632,900,738.05,1,0.02,0.06
ENSNVIG00000011204,ENSNVIT00000016633,1160,998.05,411,4.77,19.56
ENSNVIG00000011205,ENSNVIT00000016641,1062,900.05,137,1.76,7.23
ENSNVIG00000011206,"ENSNVIT00000016644,ENSNVIT00000016650,ENSNVIT00000016675",321,160.5,49.86,3.6,14.76
ENSNVIG00000011207,ENSNVIT00000016636,1851,1689.05,1,0.01,0.03
ENSNVIG00000011208,ENSNVIT00000016647,1353,1191.05,15,0.15,0.6
ENSNVIG00000011209,"ENSNVIT00000016651,ENSNVIT00000016716",2820,2658.05,530,2.31,9.47
ENSNVIG00000011210,"ENSNVIT00000016684,ENSNVIT00000016692,ENSNVIT00000016702,ENSNVIT00000016712",621,459.06,1,0.03,0.1
ENSNVIG00000011211,ENSNVIT00000016634,951,789.05,0,0,0
ENSNVIG00000011212,"ENSNVIT00000016648,ENSNVIT00000016673",384,222.58,0,0,0
ENSNVIG00000011213,ENSNVIT00000016642,1605,1443.05,195,1.57,6.42
ENSNVIG00000011214,ENSNVIT00000016639,128,8.86,0,0,0
ENSNVIG00000011215,ENSNVIT00000016643,110,4.06,0,0,0
ENSNVIG00000011216,ENSNVIT00000016669,4842,4680.05,2734,6.77,27.75
ENSNVIG00000011217,ENSNVIT00000016646,137,12.18,0,0,0
ENSNVIG00000011218,ENSNVIT00000016653,1656,1494.05,258,2,8.2
ENSNVIG00000011219,ENSNVIT00000016655,951,789.05,0,0,0
ENSNVIG00000011220,ENSNVIT00000016662,4221,4059.05,158,0.45,1.85
ENSNVIG00000011221,ENSNVIT00000016660,858,696.05,16,0.27,1.09
ENSNVIG00000011222,"ENSNVIT00000016688,ENSNVIT00000016723",3984.33,3822.38,491,1.49,6.1
ENSNVIG00000011223,"ENSNVIT00000016687,ENSNVIT00000016775,ENSNVIT00000016848,ENSNVIT00000016874",6442.59,6280.65,1578,2.91,11.94
ENSNVIG00000011224,"ENSNVIT00000016677,ENSNVIT00000016726,ENSNVIT00000016776",5563.12,5401.17,1557,3.34,13.7
ENSNVIG00000011225,"ENSNVIT00000016689,ENSNVIT00000016778",2322.81,2160.87,243.84,1.31,5.36
ENSNVIG00000011226,ENSNVIT00000016674,996,834.05,0,0,0
ENSNVIG00000011227,ENSNVIT00000016679,714,552.06,93,1.95,8
ENSNVIG00000011228,ENSNVIT00000016681,909,747.05,4.73,0.07,0.3
ENSNVIG00000011229,ENSNVIT00000016680,1069,907.05,121,1.55,6.34
ENSNVIG00000011230,ENSNVIT00000016676,130,9.55,1,1.21,4.98
ENSNVIG00000011231,"ENSNVIT00000016717,ENSNVIT00000016731",1887,1725.05,478.85,3.22,13.19
ENSNVIG00000011232,ENSNVIT00000016682,660,498.06,0,0,0
ENSNVIG00000011233,ENSNVIT00000016693,106,3.31,0,0,0
ENSNVIG00000011234,ENSNVIT00000016697,303,143.08,31,2.51,10.29
ENSNVIG00000011235,ENSNVIT00000016698,864,702.05,0,0,0
ENSNVIG00000011236,ENSNVIT00000016700,219,66.19,54,9.46,38.76
ENSNVIG00000011237,ENSNVIT00000016695,785,623.05,0,0,0
ENSNVIG00000011238,ENSNVIT00000016701,1602,1440.05,556,4.48,18.34
ENSNVIG00000011239,ENSNVIT00000016705,742,580.05,1,0.02,0.08
ENSNVIG00000011240,ENSNVIT00000016703,945,783.05,0,0,0
ENSNVIG00000011241,ENSNVIT00000016696,167,27.59,2,0.84,3.44
ENSNVIG00000011242,ENSNVIT00000016714,1230,1068.05,0,0,0
ENSNVIG00000011243,"ENSNVIT00000016729,ENSNVIT00000016768,ENSNVIT00000016774",1859.42,1697.47,270,1.84,7.56
ENSNVIG00000011244,ENSNVIT00000016713,447,285.18,0,0,0
ENSNVIG00000011245,ENSNVIT00000016706,1017,855.05,386,5.23,21.45
ENSNVIG00000011246,ENSNVIT00000016719,609,447.06,0,0,0
ENSNVIG00000011247,"ENSNVIT00000016704,ENSNVIT00000016708",313,154.57,0,0,0
ENSNVIG00000011248,ENSNVIT00000016711,939,777.05,0,0,0
ENSNVIG00000011249,ENSNVIT00000016718,678,516.06,1,0.02,0.09
ENSNVIG00000011250,"ENSNVIT00000016724,ENSNVIT00000016777,ENSNVIT00000016816,ENSNVIT00000016851",3604.09,3442.15,1306,4.4,18.03
ENSNVIG00000011251,ENSNVIT00000016720,288,128.71,0,0,0
ENSNVIG00000011252,"ENSNVIT00000016727,ENSNVIT00000016748",3465,3303.05,0,0,0
ENSNVIG00000011253,ENSNVIT00000016722,738,576.05,48,0.97,3.96
ENSNVIG00000011254,ENSNVIT00000016737,1002,840.05,0,0,0
ENSNVIG00000011255,"ENSNVIT00000016743,ENSNVIT00000016751",723,561.05,1,0.02,0.08
ENSNVIG00000011256,"ENSNVIT00000016739,ENSNVIT00000016752",450,291.95,0,0,0
ENSNVIG00000011257,ENSNVIT00000016799,1656,1494.05,480.34,3.73,15.27
ENSNVIG00000011258,ENSNVIT00000016757,2646,2484.05,274,1.28,5.24
ENSNVIG00000011259,ENSNVIT00000016822,2406,2244.05,368,1.9,7.79
ENSNVIG00000011260,"ENSNVIT00000016736,ENSNVIT00000016738,ENSNVIT00000016755,ENSNVIT00000016787,ENSNVIT00000016796,ENSNVIT00000016803,ENSNVIT00000016820,ENSNVIT00000016849,ENSNVIT00000016856",1150.15,988.4,515,6.04,24.76
ENSNVIG00000011261,"ENSNVIT00000016789,ENSNVIT00000016801",1296,1134.05,148,1.51,6.2
ENSNVIG00000011262,ENSNVIT00000016728,1053,891.05,524.06,6.82,27.94
ENSNVIG00000011263,"ENSNVIT00000017129,ENSNVIT00000017139,ENSNVIT00000017155",3292.73,3130.79,2606,9.65,39.55
ENSNVIG00000011264,"ENSNVIT00000016766,ENSNVIT00000016794",2777,2615.05,3840,17.02,69.76
ENSNVIG00000011265,ENSNVIT00000016786,1104,942.05,17,0.21,0.86
ENSNVIG00000011266,ENSNVIT00000016735,351,189.88,0,0,0
ENSNVIG00000011267,"ENSNVIT00000016745,ENSNVIT00000016754",306,145.97,24,1.91,7.81
ENSNVIG00000011268,ENSNVIT00000016730,3040,2878.05,1,0,0.02
ENSNVIG00000011269,ENSNVIT00000016741,1296,1134.05,0,0,0
ENSNVIG00000011270,ENSNVIT00000016747,2766,2604.05,1,0,0.02
ENSNVIG00000011271,ENSNVIT00000016734,684,522.06,9.36,0.21,0.85
ENSNVIG00000011272,ENSNVIT00000016740,104,2.97,0,0,0
ENSNVIG00000011273,ENSNVIT00000016753,1138,976.05,396,4.7,19.28
ENSNVIG00000011274,ENSNVIT00000016763,1940,1778.05,665,4.33,17.77
ENSNVIG00000011275,ENSNVIT00000016788,1347,1185.05,0,0,0
ENSNVIG00000011276,"ENSNVIT00000016842,ENSNVIT00000016857",2166.2,2004.25,35,0.2,0.83
ENSNVIG00000011277,"ENSNVIT00000016821,ENSNVIT00000016823,ENSNVIT00000016831,ENSNVIT00000016836",322.5,164.89,0,0,0
ENSNVIG00000011278,ENSNVIT00000016756,115,5.15,0,0,0
ENSNVIG00000011279,"ENSNVIT00000016797,ENSNVIT00000016812",5767,5605.05,787,1.63,6.67
ENSNVIG00000011280,"ENSNVIT00000017022,ENSNVIT00000017072",6984.15,6822.2,45,0.08,0.31
ENSNVIG00000011281,ENSNVIT00000016759,120,6.43,0,0,0
ENSNVIG00000011282,ENSNVIT00000016760,121,6.7,0,0,0
ENSNVIG00000011283,"ENSNVIT00000016862,ENSNVIT00000016878,ENSNVIT00000016894,ENSNVIT00000016904,ENSNVIT00000016905",875.77,713.83,152,2.47,10.12
ENSNVIG00000011284,ENSNVIT00000016800,597,435.06,553,14.73,60.39
ENSNVIG00000011285,ENSNVIT00000016767,92,1.45,0,0,0
ENSNVIG00000011286,ENSNVIT00000016792,522,360.08,3,0.1,0.4
ENSNVIG00000011287,ENSNVIT00000016784,1023,861.05,0,0,0
ENSNVIG00000011288,ENSNVIT00000016779,585,423.06,9,0.25,1.01
ENSNVIG00000011289,ENSNVIT00000016785,1218,1056.05,0,0,0
ENSNVIG00000011290,"ENSNVIT00000016770,ENSNVIT00000016773",686.5,524.56,0,0,0
ENSNVIG00000011291,ENSNVIT00000016807,471,309.13,24,0.9,3.69
ENSNVIG00000011292,"ENSNVIT00000016825,ENSNVIT00000016838",1730.15,1568.2,92,0.68,2.79
ENSNVIG00000011293,ENSNVIT00000017102,3642,3480.05,1234,4.11,16.85
ENSNVIG00000011294,"ENSNVIT00000016943,ENSNVIT00000016969,ENSNVIT00000016975",4098,3936.05,7,0.02,0.08
ENSNVIG00000011295,ENSNVIT00000016781,110,4.06,0,0,0
ENSNVIG00000011296,ENSNVIT00000016783,76,0,0,0,0
ENSNVIG00000011297,ENSNVIT00000016790,106,3.31,0,0,0
ENSNVIG00000011298,ENSNVIT00000016793,1010,848.05,994,13.59,55.69
ENSNVIG00000011299,ENSNVIT00000016804,1875,1713.05,89,0.6,2.47
ENSNVIG00000011300,ENSNVIT00000016811,1688,1526.05,1544,11.73,48.07
ENSNVIG00000011301,"ENSNVIT00000016809,ENSNVIT00000016817",630,468.06,3,0.07,0.3
ENSNVIG00000011302,ENSNVIT00000016810,1374,1212.05,0,0,0
ENSNVIG00000011303,ENSNVIT00000016798,90,1.28,0,0,0
