Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0031589,cell-substrate adhesion,19_GO:0022610 biological adhesion,-2.1,3.4,3.2,30211,188,282,6,2.1,0.86,2244|3694|9358|10516|10855|64005,FGB|ITGB6|ITGBL1|FBLN5|HPSE|MYO1G,-0.91
MyList,GO Biological Processes,19,GO:0007098,centrosome cycle,19_GO:0009987 cellular process,-2.1,5,3.6,30211,86,282,4,1.4,0.7,672|3832|6491|51175,BRCA1|KIF11|STIL|TUBE1,-0.91
MyList,GO Biological Processes,19,GO:0009062,fatty acid catabolic process,19_GO:0008152 metabolic process,-2.1,5,3.6,30211,86,282,4,1.4,0.7,3030|3032|11001|390916,HADHA|HADHB|SLC27A2|NUDT19,-0.91
MyList,GO Biological Processes,19,GO:0009617,response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,2.1,2.8,30211,726,282,14,5,1.3,445|1439|1543|1910|2244|3606|3929|5179|5732|5743|6338|8934|9076|57379,ASS1|CSF2RB|CYP1A1|EDNRB|FGB|IL18|LBP|PENK|PTGER2|PTGS2|SCNN1B|RAB29|CLDN1|AICDA,-0.9
MyList,GO Biological Processes,19,GO:0009791,post-embryonic development,19_GO:0032502 developmental process,-2,4.9,3.6,30211,87,282,4,1.4,0.7,652|3791|4643|7422,BMP4|KDR|MYO1E|VEGFA,-0.89
MyList,GO Biological Processes,19,GO:0022617,extracellular matrix disassembly,19_GO:0009987 cellular process,-2,7,3.9,30211,46,282,3,1.1,0.61,4321|4322|5340,MMP12|MMP13|PLG,-0.89
MyList,WikiPathways,27,WP4545,Oxysterols derived from cholesterol,,-2,7,3.9,30211,46,282,3,1.1,0.61,3929|11001|284486,LBP|SLC27A2|THEM5,-0.89
MyList,GO Biological Processes,19,GO:1900744,regulation of p38MAPK cascade,19_GO:0023052 signaling,-2,7,3.9,30211,46,282,3,1.1,0.61,652|7422|7430,BMP4|VEGFA|EZR,-0.89
MyList,WikiPathways,27,WP1591,Heart development,,-2,7,3.9,30211,46,282,3,1.1,0.61,652|7422|8553,BMP4|VEGFA|BHLHE40,-0.89
MyList,Canonical Pathways,11,M129,PID PLK1 PATHWAY,,-2,7,3.9,30211,46,282,3,1.1,0.61,994|54821|79682,CDC25B|ERCC6L|CENPU,-0.89
MyList,GO Biological Processes,19,GO:0046700,heterocycle catabolic process,19_GO:0008152 metabolic process,-2,2.8,3,30211,311,282,8,2.8,0.99,645|1543|1800|10591|11164|22978|57379|390916,BLVRB|CYP1A1|DPEP1|DNPH1|NUDT5|NT5C2|AICDA|NUDT19,-0.89
MyList,WikiPathways,27,WP2446,Retinoblastoma gene in cancer,,-2,4.9,3.5,30211,88,282,4,1.4,0.7,994|4175|9133|54443,CDC25B|MCM6|CCNB2|ANLN,-0.88
MyList,Reactome Gene Sets,6,R-HSA-9679191,Potential therapeutics for SARS,,-2,4.9,3.5,30211,88,282,4,1.4,0.7,477|2908|7422|59272,ATP1A2|NR3C1|VEGFA|ACE2,-0.88
MyList,Reactome Gene Sets,6,R-HSA-9013404,RAC2 GTPase cycle,,-2,4.9,3.5,30211,88,282,4,1.4,0.7,392|4688|23075|81624,ARHGAP1|NCF2|SWAP70|DIAPH3,-0.88
MyList,GO Biological Processes,19,GO:0034440,lipid oxidation,19_GO:0008152 metabolic process,-2,4.9,3.5,30211,88,282,4,1.4,0.7,1591|3030|3032|11001,CYP24A1|HADHA|HADHB|SLC27A2,-0.88
MyList,GO Biological Processes,19,GO:0035383,thioester metabolic process,19_GO:0008152 metabolic process,-2,4.9,3.5,30211,88,282,4,1.4,0.7,60481|79071|284486|390916,ELOVL5|ELOVL6|THEM5|NUDT19,-0.88
MyList,GO Biological Processes,19,GO:0006637,acyl-CoA metabolic process,19_GO:0008152 metabolic process,-2,4.9,3.5,30211,88,282,4,1.4,0.7,60481|79071|284486|390916,ELOVL5|ELOVL6|THEM5|NUDT19,-0.88
MyList,Canonical Pathways,11,M145,PID P53 DOWNSTREAM PATHWAY,,-2,3.9,3.3,30211,137,282,5,1.8,0.79,467|2810|5268|22943|28984,ATF3|SFN|SERPINB5|DKK1|RGCC,-0.88
MyList,GO Biological Processes,19,GO:0045785,positive regulation of cell adhesion,19_GO:0022610 biological adhesion,-2,2.4,2.9,30211,446,282,10,3.5,1.1,1803|2244|3572|3606|3707|3791|5329|6385|7422|79679,DPP4|FGB|IL6ST|IL18|ITPKB|KDR|PLAUR|SDC4|VEGFA|VTCN1,-0.87
MyList,Reactome Gene Sets,6,R-HSA-6783783,Interleukin-10 signaling,,-2,6.8,3.9,30211,47,282,3,1.1,0.61,3606|5743|7076,IL18|PTGS2|TIMP1,-0.87
MyList,Reactome Gene Sets,6,R-HSA-190828,Gap junction trafficking,,-2,6.8,3.9,30211,47,282,3,1.1,0.61,2701|2707|10382,GJA4|GJB3|TUBB4A,-0.87
MyList,GO Biological Processes,19,GO:0061005,cell differentiation involved in kidney development,19_GO:0032502 developmental process,-2,6.8,3.9,30211,47,282,3,1.1,0.61,652|1910|4643,BMP4|EDNRB|MYO1E,-0.87
MyList,GO Biological Processes,19,GO:0060711,labyrinthine layer development,19_GO:0022414 reproductive process,-2,6.8,3.9,30211,47,282,3,1.1,0.61,5340|51294|113026,PLG|PCDH12|PLCD3,-0.87
MyList,GO Biological Processes,19,GO:0002673,regulation of acute inflammatory response,19_GO:0050896 response to stimulus,-2,6.8,3.9,30211,47,282,3,1.1,0.61,1910|3572|5743,EDNRB|IL6ST|PTGS2,-0.87
MyList,Canonical Pathways,11,M236,PID DELTA NP63 PATHWAY,,-2,6.8,3.9,30211,47,282,3,1.1,0.61,2355|2810|9133,FOSL2|SFN|CCNB2,-0.87
MyList,GO Biological Processes,19,GO:0010824,regulation of centrosome duplication,19_GO:0050789 regulation of biological process,-2,6.8,3.9,30211,47,282,3,1.1,0.61,672|899|6491,BRCA1|CCNF|STIL,-0.87
MyList,GO Biological Processes,19,GO:0043618,regulation of transcription from RNA polymerase II promoter in response to stress,19_GO:0050896 response to stimulus,-2,6.8,3.9,30211,47,282,3,1.1,0.61,467|2034|7422,ATF3|EPAS1|VEGFA,-0.87
MyList,WikiPathways,27,WP2840,Hair follicle development: cytodifferentiation - part 3 of 3,,-2,4.8,3.5,30211,89,282,4,1.4,0.7,652|2908|3880|22943,BMP4|NR3C1|KRT19|DKK1,-0.87
MyList,GO Biological Processes,19,GO:0030833,regulation of actin filament polymerization,19_GO:0050789 regulation of biological process,-2,3.9,3.3,30211,139,282,5,1.8,0.79,822|2006|6369|26999|80206,CAPG|ELN|CCL24|CYFIP2|FHOD3,-0.86
MyList,GO Biological Processes,19,GO:0031333,negative regulation of protein-containing complex assembly,19_GO:0048519 negative regulation of biological process,-2,3.9,3.3,30211,139,282,5,1.8,0.79,822|1410|10382|22943|80206,CAPG|CRYAB|TUBB4A|DKK1|FHOD3,-0.86
MyList,GO Biological Processes,19,GO:0051783,regulation of nuclear division,19_GO:0050789 regulation of biological process,-2,3.9,3.3,30211,139,282,5,1.8,0.79,652|1950|9585|9787|28984,BMP4|EGF|KIF20B|DLGAP5|RGCC,-0.86
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-11,11,12,30211,621,68,15,22,5,2|1950|2244|3832|5055|5269|5327|5340|5627|5768|7076|7422|9585|10382|59345,A2M|EGF|FGB|KIF11|SERPINB2|SERPINB6|PLAT|PLG|PROS1|QSOX1|TIMP1|VEGFA|KIF20B|TUBB4A|GNB4,-7.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042730,fibrinolysis,19_GO:0048519 negative regulation of biological process,-9.4,1.2e+02,25,30211,18,68,5,7.4,3.2,2244|5055|5327|5340|5627,FGB|SERPINB2|PLAT|PLG|PROS1,-6.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-114608,Platelet degranulation,,-9.3,28,14,30211,129,68,8,12,3.9,2|1950|2244|5340|5627|5768|7076|7422,A2M|EGF|FGB|PLG|PROS1|QSOX1|TIMP1|VEGFA,-6.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,,-9.1,27,14,30211,134,68,8,12,3.9,2|1950|2244|5340|5627|5768|7076|7422,A2M|EGF|FGB|PLG|PROS1|QSOX1|TIMP1|VEGFA,-6.1
MyList_MCODE_ALL,Canonical Pathways,11,M3468,NABA ECM REGULATORS,,-8.5,17,12,30211,238,68,9,13,4.1,2|5055|5269|5327|5340|7076|9508|54507|92949,A2M|SERPINB2|SERPINB6|PLAT|PLG|TIMP1|ADAMTS3|ADAMTSL4|ADAMTSL1,-5.5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-76002,"Platelet activation, signaling and aggregation",,-8.1,15,11,30211,263,68,9,13,4.1,2|1950|2244|5340|5627|5768|7076|7422|59345,A2M|EGF|FGB|PLG|PROS1|QSOX1|TIMP1|VEGFA|GNB4,-5.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),,-7.9,25,13,30211,125,68,7,10,3.7,652|1356|3484|5179|5340|5768|7076,BMP4|CP|IGFBP1|PENK|PLG|QSOX1|TIMP1,-5
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-75205,Dissolution of Fibrin Clot,,-7.8,1.4e+02,23,30211,13,68,4,5.9,2.9,5055|5269|5327|5340,SERPINB2|SERPINB6|PLAT|PLG,-4.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5083635,Defective B3GALTL causes PpS,,-7.7,60,17,30211,37,68,5,7.4,3.2,9508|10418|54507|92949|157869,ADAMTS3|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-4.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5173214,O-glycosylation of TSR domain-containing proteins,,-7.6,58,17,30211,38,68,5,7.4,3.2,9508|10418|54507|92949|157869,ADAMTS3|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-4.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0023052 signaling,-7.5,13,10,30211,311,68,9,13,4.1,652|2244|3791|5801|6098|7430|59272|65268|338557,BMP4|FGB|KDR|PTPRR|ROS1|EZR|ACE2|WNK2|FFAR4,-4.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0023052 signaling,-7.4,7.8,8.5,30211,686,68,12,18,4.6,652|1950|2244|2321|3791|5801|6098|7422|7430|59272|65268|338557,BMP4|EGF|FGB|FLT1|KDR|PTPRR|ROS1|VEGFA|EZR|ACE2|WNK2|FFAR4,-4.7
MyList_MCODE_ALL,KEGG Pathway,24,hsa04610,Complement and coagulation cascades,,-7.4,31,13,30211,85,68,6,8.8,3.4,2|2244|5055|5327|5340|5627,A2M|FGB|SERPINB2|PLAT|PLG|PROS1,-4.7
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030195,negative regulation of blood coagulation,19_GO:0048519 negative regulation of biological process,-7.2,49,15,30211,45,68,5,7.4,3.2,2244|5055|5327|5340|5627,FGB|SERPINB2|PLAT|PLG|PROS1,-4.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:1900047,negative regulation of hemostasis,19_GO:0048519 negative regulation of biological process,-7.2,48,15,30211,46,68,5,7.4,3.2,2244|5055|5327|5340|5627,FGB|SERPINB2|PLAT|PLG|PROS1,-4.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050819,negative regulation of coagulation,19_GO:0048519 negative regulation of biological process,-7.1,45,15,30211,49,68,5,7.4,3.2,2244|5055|5327|5340|5627,FGB|SERPINB2|PLAT|PLG|PROS1,-4.5
MyList_MCODE_ALL,Canonical Pathways,11,M5885,NABA MATRISOME ASSOCIATED,,-7,7.1,8,30211,751,68,12,18,4.6,2|652|1950|5055|5269|5327|5340|7076|7422|9508|54507|92949,A2M|BMP4|EGF|SERPINB2|SERPINB6|PLAT|PLG|TIMP1|VEGFA|ADAMTS3|ADAMTSL4|ADAMTSL1,-4.4
MyList_MCODE_ALL,WikiPathways,27,WP5065,SARS-CoV-2 altering angiogenesis via NRP1,,-7,2.7e+02,28,30211,5,68,3,4.4,2.5,3791|7422|59272,KDR|VEGFA|ACE2,-4.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050878,regulation of body fluid levels,19_GO:0065007 biological regulation,-6.9,11,9.1,30211,366,68,9,13,4.1,1910|2244|5055|5327|5340|5627|6338|6340|7422,EDNRB|FGB|SERPINB2|PLAT|PLG|PROS1|SCNN1B|SCNN1G|VEGFA,-4.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-8957275,Post-translational protein phosphorylation,,-6.8,25,12,30211,108,68,6,8.8,3.4,652|1356|3484|5179|5768|7076,BMP4|CP|IGFBP1|PENK|QSOX1|TIMP1,-4.3
MyList_MCODE_ALL,WikiPathways,27,WP272,Blood clotting cascade,,-6.7,77,17,30211,23,68,4,5.9,2.9,2244|5055|5327|5340,FGB|SERPINB2|PLAT|PLG,-4.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-983712,Ion channel transport,,-6.7,17,10,30211,186,68,7,10,3.7,523|2040|6338|6340|6446|65268|245973,ATP6V1A|STOM|SCNN1B|SCNN1G|SGK1|WNK2|ATP6V1C2,-4.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0030193,regulation of blood coagulation,19_GO:0032501 multicellular organismal process,-6.4,34,13,30211,66,68,5,7.4,3.2,2244|5055|5327|5340|5627,FGB|SERPINB2|PLAT|PLG|PROS1,-4
MyList_MCODE_ALL,GO Biological Processes,19,GO:1900046,regulation of hemostasis,19_GO:0050789 regulation of biological process,-6.3,33,12,30211,68,68,5,7.4,3.2,2244|5055|5327|5340|5627,FGB|SERPINB2|PLAT|PLG|PROS1,-3.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-3906995,Diseases associated with O-glycosylation of proteins,,-6.3,33,12,30211,68,68,5,7.4,3.2,9508|10418|54507|92949|157869,ADAMTS3|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-3.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050818,regulation of coagulation,19_GO:0032501 multicellular organismal process,-6.2,31,12,30211,71,68,5,7.4,3.2,2244|5055|5327|5340|5627,FGB|SERPINB2|PLAT|PLG|PROS1,-3.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-194313,VEGF ligand-receptor interactions,,-6.2,1.7e+02,22,30211,8,68,3,4.4,2.5,2321|3791|7422,FLT1|KDR|VEGFA,-3.9
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-195399,VEGF binds to VEGFR leading to receptor dimerization,,-6.2,1.7e+02,22,30211,8,68,3,4.4,2.5,2321|3791|7422,FLT1|KDR|VEGFA,-3.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061045,negative regulation of wound healing,19_GO:0048519 negative regulation of biological process,-6.2,30,12,30211,73,68,5,7.4,3.2,2244|5055|5327|5340|5627,FGB|SERPINB2|PLAT|PLG|PROS1,-3.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0042060,wound healing,19_GO:0050896 response to stimulus,-6.1,11,8.5,30211,326,68,8,12,3.9,2244|3791|5055|5327|5340|5627|7076|7422,FGB|KDR|SERPINB2|PLAT|PLG|PROS1|TIMP1|VEGFA,-3.8
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-68962,Activation of the pre-replicative complex,,-6.1,56,15,30211,32,68,4,5.9,2.9,4171|4175|51053|55388,MCM2|MCM6|GMNN|MCM10,-3.8
MyList_MCODE_ALL,GO Biological Processes,19,GO:0050801,ion homeostasis,19_GO:0065007 biological regulation,-6,6.5,7.2,30211,754,68,11,16,4.5,523|1232|1356|1910|2034|3791|6338|6340|65268|84329|338557,ATP6V1A|CCR3|CP|EDNRB|EPAS1|KDR|SCNN1B|SCNN1G|WNK2|HVCN1|FFAR4,-3.7
MyList_MCODE_ALL,Canonical Pathways,11,M44,PID HIF2PATHWAY,,-6,52,14,30211,34,68,4,5.9,2.9,2034|2321|3791|7422,EPAS1|FLT1|KDR|VEGFA,-3.7
MyList_MCODE_ALL,Canonical Pathways,11,M137,PID VEGF VEGFR PATHWAY,,-5.9,1.3e+02,20,30211,10,68,3,4.4,2.5,2321|3791|7422,FLT1|KDR|VEGFA,-3.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043009,chordate embryonic development,19_GO:0032502 developmental process,-5.9,7.1,7.3,30211,629,68,10,15,4.3,652|672|2034|5340|5801|7422|9133|9508|9585|79682,BMP4|BRCA1|EPAS1|PLG|PTPRR|VEGFA|CCNB2|ADAMTS3|KIF20B|CENPU,-3.6
MyList_MCODE_ALL,WikiPathways,27,WP4018,Clear cell renal cell carcinoma pathways,,-5.8,26,11,30211,87,68,5,7.4,3.2,2321|3791|5214|7422|8878,FLT1|KDR|PFKP|VEGFA|SQSTM1,-3.6
MyList_MCODE_ALL,GO Biological Processes,19,GO:1903035,negative regulation of response to wounding,19_GO:0048519 negative regulation of biological process,-5.7,25,11,30211,89,68,5,7.4,3.2,2244|5055|5327|5340|5627,FGB|SERPINB2|PLAT|PLG|PROS1,-3.5
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009792,embryo development ending in birth or egg hatching,19_GO:0032502 developmental process,-5.7,6.8,7.1,30211,650,68,10,15,4.3,652|672|2034|5340|5801|7422|9133|9508|9585|79682,BMP4|BRCA1|EPAS1|PLG|PTPRR|VEGFA|CCNB2|ADAMTS3|KIF20B|CENPU,-3.5
MyList_MCODE_ALL,WikiPathways,27,WP466,DNA replication,,-5.6,42,13,30211,42,68,4,5.9,2.9,4171|4175|51053|55388,MCM2|MCM6|GMNN|MCM10,-3.4
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-5.6,7.7,7.3,30211,521,68,9,13,4.1,523|1950|2321|3791|5327|5340|6446|7422|245973,ATP6V1A|EGF|FLT1|KDR|PLAT|PLG|SGK1|VEGFA|ATP6V1C2,-3.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:2000241,regulation of reproductive process,19_GO:0022414 reproductive process,-5.5,15,8.9,30211,176,68,6,8.8,3.4,652|994|1910|5327|7076|7422,BMP4|CDC25B|EDNRB|PLAT|TIMP1|VEGFA,-3.4
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001936,regulation of endothelial cell proliferation,19_GO:0050789 regulation of biological process,-5.5,15,8.9,30211,178,68,6,8.8,3.4,652|1232|1950|2321|3791|7422,BMP4|CCR3|EGF|FLT1|KDR|VEGFA,-3.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-5.5,6.4,6.9,30211,691,68,10,15,4.3,672|994|4171|4175|9133|10382|51053|54821|55388|79682,BRCA1|CDC25B|MCM2|MCM6|CCNB2|TUBB4A|GMNN|ERCC6L|MCM10|CENPU,-3.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0055080,cation homeostasis,19_GO:0065007 biological regulation,-5.5,6.4,6.9,30211,692,68,10,15,4.3,523|1232|1356|1910|2034|3791|6338|6340|84329|338557,ATP6V1A|CCR3|CP|EDNRB|EPAS1|KDR|SCNN1B|SCNN1G|HVCN1|FFAR4,-3.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0023052 signaling,-5.5,8.8,7.5,30211,403,68,8,12,3.9,1950|2321|3484|3791|5327|5801|6098|7422,EGF|FLT1|IGFBP1|KDR|PLAT|PTPRR|ROS1|VEGFA,-3.3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0098771,inorganic ion homeostasis,19_GO:0065007 biological regulation,-5.4,6.3,6.8,30211,702,68,10,15,4.3,523|1232|1356|1910|2034|3791|6338|6340|84329|338557,ATP6V1A|CCR3|CP|EDNRB|EPAS1|KDR|SCNN1B|SCNN1G|HVCN1|FFAR4,-3.3
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69620,Cell Cycle Checkpoints,,-5.4,11,7.9,30211,293,68,7,10,3.7,672|4171|4175|9133|54821|55388|79682,BRCA1|MCM2|MCM6|CCNB2|ERCC6L|MCM10|CENPU,-3.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa04010,MAPK signaling pathway,,-5.3,11,7.8,30211,294,68,7,10,3.7,994|1950|2321|3791|5801|7422|84867,CDC25B|EGF|FLT1|KDR|PTPRR|VEGFA|PTPN5,-3.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-69278,"Cell Cycle, Mitotic",,-5.3,7.1,7,30211,560,68,9,13,4.1,994|4171|4175|9133|10382|51053|54821|55388|79682,CDC25B|MCM2|MCM6|CCNB2|TUBB4A|GMNN|ERCC6L|MCM10|CENPU,-3.2
MyList_MCODE_ALL,KEGG Pathway,24,hsa04066,HIF-1 signaling pathway,,-5.3,20,9.6,30211,109,68,5,7.4,3.2,1950|2321|5214|7076|7422,EGF|FLT1|PFKP|TIMP1|VEGFA,-3.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-2672351,Stimuli-sensing channels,,-5.3,20,9.6,30211,109,68,5,7.4,3.2,2040|6338|6340|6446|65268,STOM|SCNN1B|SCNN1G|SGK1|WNK2,-3.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0043129,surfactant homeostasis,19_GO:0032501 multicellular organismal process,-5.3,89,16,30211,15,68,3,4.4,2.5,2034|3791|7422,EPAS1|KDR|VEGFA,-3.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-382551,Transport of small molecules,,-5.3,6.1,6.6,30211,729,68,10,15,4.3,2|523|1356|2040|6338|6340|6446|59345|65268|245973,A2M|ATP6V1A|CP|STOM|SCNN1B|SCNN1G|SGK1|GNB4|WNK2|ATP6V1C2,-3.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1474244,Extracellular matrix organization,,-5.3,10,7.7,30211,301,68,7,10,3.7,2|652|2244|3791|5340|7076|9508,A2M|BMP4|FGB|KDR|PLG|TIMP1|ADAMTS3,-3.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-5.3,8.3,7.2,30211,427,68,8,12,3.9,2|1803|2244|5055|5327|5340|5627|338557,A2M|DPP4|FGB|SERPINB2|PLAT|PLG|PROS1|FFAR4,-3.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0001938,positive regulation of endothelial cell proliferation,19_GO:0048518 positive regulation of biological process,-5.3,20,9.5,30211,111,68,5,7.4,3.2,652|1232|1950|3791|7422,BMP4|CCR3|EGF|KDR|VEGFA,-3.2
MyList_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5173105,O-linked glycosylation,,-5.3,20,9.5,30211,111,68,5,7.4,3.2,9508|10418|54507|92949|157869,ADAMTS3|SPON1|ADAMTSL4|ADAMTSL1|SBSPON,-3.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009611,response to wounding,19_GO:0050896 response to stimulus,-5.3,8.3,7.2,30211,430,68,8,12,3.9,2244|3791|5055|5327|5340|5627|7076|7422,FGB|KDR|SERPINB2|PLAT|PLG|PROS1|TIMP1|VEGFA,-3.2
MyList_MCODE_ALL,GO Biological Processes,19,GO:0009725,response to hormone,19_GO:0050896 response to stimulus,-5.2,6,6.5,30211,742,68,10,15,4.3,2|652|672|1910|2244|3030|3484|5327|6446|7076,A2M|BMP4|BRCA1|EDNRB|FGB|HADHA|IGFBP1|PLAT|SGK1|TIMP1,-3.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0000278,mitotic cell cycle,19_GO:0009987 cellular process,-5.2,6.8,6.7,30211,588,68,9,13,4.1,672|994|3832|4171|4175|9133|10382|51175|54443,BRCA1|CDC25B|KIF11|MCM2|MCM6|CCNB2|TUBB4A|TUBE1|ANLN,-3.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0048875,chemical homeostasis within a tissue,19_GO:0032501 multicellular organismal process,-5.1,78,15,30211,17,68,3,4.4,2.5,2034|3791|7422,EPAS1|KDR|VEGFA,-3.1
MyList_MCODE_ALL,GO Biological Processes,19,GO:0007167,enzyme linked receptor protein signaling pathway,19_GO:0023052 signaling,-5.1,6.7,6.6,30211,601,68,9,13,4.1,652|1950|2321|3484|3791|5327|5801|6098|7422,BMP4|EGF|FLT1|IGFBP1|KDR|PLAT|PTPRR|ROS1|VEGFA,-3.1
MyList_MCODE_ALL,WikiPathways,27,WP558,Complement and coagulation cascades,,-5,30,11,30211,59,68,4,5.9,2.9,2244|5327|5340|5627,FGB|PLAT|PLG|PROS1,-3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0055065,metal ion homeostasis,19_GO:0065007 biological regulation,-5,6.5,6.5,30211,618,68,9,13,4.1,523|1232|1356|1910|2034|3791|6338|6340|338557,ATP6V1A|CCR3|CP|EDNRB|EPAS1|KDR|SCNN1B|SCNN1G|FFAR4,-3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-5,12,7.9,30211,220,68,6,8.8,3.4,2731|3030|3032|4942|8659|11001,GLDC|HADHA|HADHB|OAT|ALDH4A1|SLC27A2,-3
MyList_MCODE_ALL,GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-4.9,12,7.8,30211,224,68,6,8.8,3.4,2731|3030|3032|4942|8659|11001,GLDC|HADHA|HADHB|OAT|ALDH4A1|SLC27A2,-3
MyList_MCODE_ALL,WikiPathways,27,WP4172,PI3K-Akt signaling pathway,,-4.9,9,7.1,30211,345,68,7,10,3.7,672|1950|2321|3791|6446|7422|59345,BRCA1|EGF|FLT1|KDR|SGK1|VEGFA|GNB4,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0061041,regulation of wound healing,19_GO:0050896 response to stimulus,-4.9,17,8.6,30211,133,68,5,7.4,3.2,2244|5055|5327|5340|5627,FGB|SERPINB2|PLAT|PLG|PROS1,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0045861,negative regulation of proteolysis,19_GO:0048519 negative regulation of biological process,-4.9,8.9,7,30211,350,68,7,10,3.7,2|5055|5269|5327|5627|7076|7422,A2M|SERPINB2|SERPINB6|PLAT|PROS1|TIMP1|VEGFA,-2.9
MyList_MCODE_ALL,GO Biological Processes,19,GO:0044282,small molecule catabolic process,19_GO:0008152 metabolic process,-4.8,8.8,7,30211,354,68,7,10,3.7,2731|3030|3032|4942|5214|8659|11001,GLDC|HADHA|HADHB|OAT|PFKP|ALDH4A1|SLC27A2,-2.9
MyList_MCODE_ALL,KEGG Pathway,24,hsa04151,PI3K-Akt signaling pathway,,-4.8,8.8,7,30211,354,68,7,10,3.7,672|1950|2321|3791|6446|7422|59345,BRCA1|EGF|FLT1|KDR|SGK1|VEGFA|GNB4,-2.9
MyList_MCODE_ALL,KEGG Pathway,24,hsa05418,Fluid shear stress and atherosclerosis,,-4.8,16,8.4,30211,139,68,5,7.4,3.2,652|3791|5327|7422|8878,BMP4|KDR|PLAT|VEGFA|SQSTM1,-2.9
